-BEGIN HEADER-
Dataset: NASA_Bawean_Hourly.csv
Stacking Metrics: MAE=0.205 RMSE=0.26 MAPE=7.06% R2=0.985
Forecast Summary:
Prediksi kecepatan angin untuk periode 01-01-2023 hingga 08-01-2023 menunjukkan rata-rata 1.86 m/s, termasuk kategori angin sepoi ringan (light breeze). Kecepatan tertinggi mencapai 7.43 m/s dan terendah 1.18 m/s, dengan standar deviasi 1.13 m/s. Angin cenderung paling kuat sekitar pukul 07:00 dan paling lemah sekitar pukul 06:00. Secara umum tren angin menurun menuju akhir periode. 

Model terbaik adalah XGB-LSTM Stacking dengan MAPE 7.06% dan RMSE 0.26. Tingkat akurasi model tergolong tinggi.

-END HEADER-

YEAR;MO;DY;HR;WS10M;XGB_Base;XGB_LSTM_Stacked
2019;1;9;2;2,36;2,352;2,374
2019;1;9;3;2,18;2,22;2,428
2019;1;9;4;1,88;1,912;2,052
2019;1;9;5;1,71;1,669;1,74
2019;1;9;6;1,68;1,599;1,493
2019;1;9;7;1,61;1,646;1,656
2019;1;9;8;1,6;1,619;1,582
2019;1;9;9;1,78;1,733;1,531
2019;1;9;10;2,05;2,019;1,766
2019;1;9;11;2,52;2,423;2,209
2019;1;9;12;3,05;2,942;2,61
2019;1;9;13;3,53;3,435;3,318
2019;1;9;14;3,94;3,889;3,694
2019;1;9;15;4,3;4,227;4,077
2019;1;9;16;4,3;4,377;4,42
2019;1;9;17;4,02;4,117;4,372
2019;1;9;18;3,74;3,782;3,831
2019;1;9;19;3,46;3,472;3,547
2019;1;9;20;3,19;3,178;3,337
2019;1;9;21;2,83;2,853;3,015
2019;1;9;22;2,63;2,612;2,669
2019;1;9;23;2,6;2,536;2,398
2019;1;10;0;2,57;2,555;2,619
2019;1;10;1;2,5;2,529;2,62
2019;1;10;2;2,36;2,401;2,356
2019;1;10;3;2,09;2,155;2,303
2019;1;10;4;1,82;1,857;1,87
2019;1;10;5;1,83;1,735;1,58
2019;1;10;6;1,93;1,809;1,645
2019;1;10;7;2,16;2,138;1,995
2019;1;10;8;2,44;2,39;2,112
2019;1;10;9;2,63;2,665;2,574
2019;1;10;10;2,67;2,782;2,685
2019;1;10;11;2,6;2,668;2,678
2019;1;10;12;2,58;2,614;2,542
2019;1;10;13;2,59;2,601;2,543
2019;1;10;14;2,61;2,607;2,623
2019;1;10;15;2,63;2,647;2,642
2019;1;10;16;2,67;2,627;2,639
2019;1;10;17;2,75;2,731;2,645
2019;1;10;18;2,86;2,841;2,756
2019;1;10;19;3,03;2,979;2,888
2019;1;10;20;3,22;3,195;3,036
2019;1;10;21;3,43;3,434;3,29
2019;1;10;22;3,63;3,617;3,453
2019;1;10;23;3,75;3,775;3,71
2019;1;11;0;3,72;3,831;3,751
2019;1;11;1;3,59;3,639;3,795
2019;1;11;2;3,38;3,436;3,352
2019;1;11;3;3,14;3,133;3,324
2019;1;11;4;2,81;2,858;2,87
2019;1;11;5;2,54;2,524;2,693
2019;1;11;6;2,27;2,28;2,276
2019;1;11;7;2,19;2,166;2,164
2019;1;11;8;2,33;2,218;1,985
2019;1;11;9;2,68;2,588;2,425
2019;1;11;10;3,15;3,029;2,755
2019;1;11;11;3,64;3,545;3,39
2019;1;11;12;4,0;3,986;3,793
2019;1;11;13;4,2;4,238;4,2
2019;1;11;14;4,21;4,266;4,221
2019;1;11;15;4,15;4,194;4,227
2019;1;11;16;4,11;4,142;4,048
2019;1;11;17;4,15;4,126;4,061
2019;1;11;18;4,2;4,164;4,114
2019;1;11;19;4,3;4,289;4,209
2019;1;11;20;4,36;4,366;4,219
2019;1;11;21;4,42;4,414;4,376
2019;1;11;22;4,42;4,476;4,297
2019;1;11;23;4,38;4,399;4,394
2019;1;12;0;4,33;4,288;4,229
2019;1;12;1;4,25;4,249;4,295
2019;1;12;2;4,12;4,111;4,038
2019;1;12;3;3,95;3,983;4,028
2019;1;12;4;3,79;3,761;3,723
2019;1;12;5;3,68;3,647;3,597
2019;1;12;6;3,68;3,63;3,535
2019;1;12;7;3,8;3,741;3,583
2019;1;12;8;3,96;3,935;3,79
2019;1;12;9;4,09;4,103;4,05
2019;1;12;10;4,23;4,211;4,088
2019;1;12;11;4,29;4,312;4,273
2019;1;12;12;4,28;4,378;4,287
2019;1;12;13;4,22;4,237;4,226
2019;1;12;14;4,11;4,139;4,103
2019;1;12;15;4,02;4,036;4,034
2019;1;12;16;3,92;3,927;3,881
2019;1;12;17;3,83;3,834;3,852
2019;1;12;18;3,71;3,714;3,749
2019;1;12;19;3,58;3,622;3,635
2019;1;12;20;3,59;3,554;3,468
2019;1;12;21;3,61;3,612;3,548
2019;1;12;22;3,62;3,638;3,643
2019;1;12;23;3,64;3,66;3,59
2019;1;13;0;3,7;3,694;3,606
2019;1;13;1;3,82;3,794;3,776
2019;1;13;2;3,95;3,946;3,708
2019;1;13;3;3,89;3,957;4,018
2019;1;13;4;3,57;3,678;3,821
2019;1;13;5;3,11;3,246;3,38
2019;1;13;6;2,68;2,755;2,812
2019;1;13;7;2,38;2,432;2,379
2019;1;13;8;2,38;2,332;2,182
2019;1;13;9;2,46;2,409;2,336
2019;1;13;10;2,68;2,642;2,56
2019;1;13;11;2,75;2,798;2,718
2019;1;13;12;2,79;2,846;2,87
2019;1;13;13;2,83;2,853;2,678
2019;1;13;14;2,81;2,906;2,867
2019;1;13;15;3,06;3,042;2,806
2019;1;13;16;3,39;3,319;3,07
2019;1;13;17;3,59;3,615;3,729
2019;1;13;18;3,63;3,729;3,689
2019;1;13;19;3,65;3,713;3,696
2019;1;13;20;3,72;3,717;3,521
2019;1;13;21;3,94;3,916;3,779
2019;1;13;22;4,21;4,161;3,862
2019;1;13;23;4,65;4,622;4,327
2019;1;14;0;4,96;4,944;4,586
2019;1;14;1;5,15;5,18;5,163
2019;1;14;2;5,46;5,371;4,85
2019;1;14;3;5,51;5,519;5,43
2019;1;14;4;5,08;5,308;5,42
2019;1;14;5;4,72;4,793;4,774
2019;1;14;6;4,86;4,654;4,123
2019;1;14;7;5,17;4,977;4,828
2019;1;14;8;5,42;5,36;5,172
2019;1;14;9;5,73;5,71;5,481
2019;1;14;10;6,14;6,039;5,592
2019;1;14;11;6,57;6,451;6,216
2019;1;14;12;6,83;6,812;6,536
2019;1;14;13;6,95;6,957;6,815
2019;1;14;14;6,79;6,893;6,771
2019;1;14;15;6,22;6,436;6,623
2019;1;14;16;5,43;5,639;5,833
2019;1;14;17;4,77;4,878;4,937
2019;1;14;18;4,61;4,493;4,332
2019;1;14;19;4,82;4,695;4,415
2019;1;14;20;5,27;5,101;4,95
2019;1;14;21;6,04;5,84;5,412
2019;1;14;22;7,25;6,956;6,279
2019;1;14;23;8,36;8,327;7,562
2019;1;15;0;7,97;8,328;8,8
2019;1;15;1;6,6;7,271;8,037
2019;1;15;2;6,38;6,195;5,394
2019;1;15;3;6,54;6,194;5,822
2019;1;15;4;6,53;6,433;6,977
2019;1;15;5;6,42;6,502;6,089
2019;1;15;6;6,3;6,318;6,306
2019;1;15;7;6,18;6,158;5,985
2019;1;15;8;5,98;6,009;5,95
2019;1;15;9;5,72;5,818;5,773
2019;1;15;10;5,5;5,535;5,485
2019;1;15;11;5,51;5,454;5,229
2019;1;15;12;5,68;5,555;5,399
2019;1;15;13;5,85;5,834;5,697
2019;1;15;14;6,06;6,061;5,838
2019;1;15;15;6,17;6,22;5,995
2019;1;15;16;6,24;6,307;6,165
2019;1;15;17;6,14;6,233;6,065
2019;1;15;18;6,05;6,1;6,087
2019;1;15;19;6,12;6,053;5,785
2019;1;15;20;6,32;6,237;6,065
2019;1;15;21;6,64;6,541;6,362
2019;1;15;22;7,12;7,0;6,644
2019;1;15;23;7,68;7,533;7,148
2019;1;16;0;8,12;8,03;7,682
2019;1;16;1;8,59;8,56;8,06
2019;1;16;2;9,24;9,095;8,237
2019;1;16;3;9,93;9,8;9,171
2019;1;16;4;10,32;9,93;9,759
2019;1;16;5;10,57;10,614;10,22
2019;1;16;6;10,63;10,569;10,193
2019;1;16;7;10,34;10,305;10,452
2019;1;16;8;10,12;10,314;9,987
2019;1;16;9;9,76;10,381;9,581
2019;1;16;10;9,43;9,37;9,619
2019;1;16;11;9,18;9,067;8,827
2019;1;16;12;9,12;9,042;8,975
2019;1;16;13;9,12;8,919;8,8
2019;1;16;14;8,95;8,921;8,89
2019;1;16;15;8,55;8,624;8,79
2019;1;16;16;8,41;8,481;8,167
2019;1;16;17;8,36;8,231;8,039
2019;1;16;18;8,15;8,174;8,401
2019;1;16;19;7,91;8,02;7,816
2019;1;16;20;7,64;7,702;7,742
2019;1;16;21;7,65;7,564;7,601
2019;1;16;22;7,92;7,803;7,413
2019;1;16;23;8,51;8,387;8,18
2019;1;17;0;9,19;8,984;8,383
2019;1;17;1;9,55;9,543;9,249
2019;1;17;2;9,35;9,601;9,387
2019;1;17;3;8,87;9,129;9,156
2019;1;17;4;8,32;8,511;8,345
2019;1;17;5;7,84;8,036;7,97
2019;1;17;6;7,41;7,532;7,391
2019;1;17;7;7,01;7,155;7,135
2019;1;17;8;6,69;6,758;6,653
2019;1;17;9;6,69;6,664;6,405
2019;1;17;10;7,07;6,874;6,455
2019;1;17;11;7,65;7,442;7,053
2019;1;17;12;8,18;8,141;7,751
2019;1;17;13;8,46;8,407;8,169
2019;1;17;14;8,4;8,642;8,363
2019;1;17;15;8,09;8,239;8,149
2019;1;17;16;7,81;7,866;7,77
2019;1;17;17;7,59;7,618;7,484
2019;1;17;18;7,41;7,374;7,368
2019;1;17;19;7,24;7,242;7,173
2019;1;17;20;7,21;7,164;7,067
2019;1;17;21;7,46;7,316;7,035
2019;1;17;22;7,72;7,582;7,389
2019;1;17;23;7,94;7,982;7,808
2019;1;18;0;8,12;8,069;7,754
2019;1;18;1;8,11;8,181;8,08
2019;1;18;2;8,06;8,07;7,683
2019;1;18;3;7,81;7,878;7,755
2019;1;18;4;7,44;7,578;7,505
2019;1;18;5;7,24;7,212;6,998
2019;1;18;6;7,42;7,201;6,998
2019;1;18;7;7,73;7,517;7,273
2019;1;18;8;7,69;7,769;7,814
2019;1;18;9;7,49;7,688;7,629
2019;1;18;10;7,08;7,284;6,985
2019;1;18;11;6,59;6,698;6,945
2019;1;18;12;6,03;6,163;6,084
2019;1;18;13;5,53;5,652;5,771
2019;1;18;14;5,18;5,254;5,195
2019;1;18;15;4,87;4,913;4,907
2019;1;18;16;4,72;4,716;4,716
2019;1;18;17;4,54;4,612;4,524
2019;1;18;18;4,24;4,325;4,563
2019;1;18;19;4,03;4,094;4,051
2019;1;18;20;3,98;3,964;3,89
2019;1;18;21;3,99;4,007;4,047
2019;1;18;22;4,0;4,11;3,979
2019;1;18;23;4,05;4,093;4,043
2019;1;19;0;4,12;4,147;4,039
2019;1;19;1;4,02;4,128;4,273
2019;1;19;2;4,0;4,029;3,827
2019;1;19;3;4,05;4,037;3,907
2019;1;19;4;4,34;4,243;3,829
2019;1;19;5;4,54;4,495;4,328
2019;1;19;6;4,16;4,396;4,686
2019;1;19;7;3,4;3,669;3,969
2019;1;19;8;2,95;2,894;2,758
2019;1;19;9;2,65;2,593;2,526
2019;1;19;10;1,47;1,788;2,114
2019;1;19;11;1,36;1,293;1,409
2019;1;19;12;2,99;2,452;0,625
2019;1;19;13;3,84;3,746;4,151
2019;1;19;14;3,86;4,041;4,916
2019;1;19;15;3,56;3,807;4,005
2019;1;19;16;3,51;3,483;3,191
2019;1;19;17;3,56;3,468;3,596
2019;1;19;18;3,42;3,506;3,685
2019;1;19;19;3,32;3,385;3,552
2019;1;19;20;3,4;3,362;3,174
2019;1;19;21;3,66;3,542;3,588
2019;1;19;22;3,92;3,894;3,784
2019;1;19;23;4,2;4,2;4,171
2019;1;20;0;4,52;4,51;4,247
2019;1;20;1;4,86;4,796;4,767
2019;1;20;2;5,13;5,091;4,845
2019;1;20;3;5,29;5,285;5,24
2019;1;20;4;5,07;5,239;5,135
2019;1;20;5;4,53;4,725;4,873
2019;1;20;6;3,87;3,96;4,031
2019;1;20;7;3,46;3,418;3,411
2019;1;20;8;3,37;3,241;3,086
2019;1;20;9;3,61;3,419;3,346
2019;1;20;10;4,13;4,007;3,674
2019;1;20;11;4,76;4,608;4,356
2019;1;20;12;5,17;5,167;5,033
2019;1;20;13;5,38;5,462;5,272
2019;1;20;14;5,32;5,415;5,086
2019;1;20;15;5,04;5,151;5,109
2019;1;20;16;4,75;4,806;4,643
2019;1;20;17;4,62;4,566;4,462
2019;1;20;18;4,63;4,548;4,445
2019;1;20;19;4,83;4,74;4,673
2019;1;20;20;5,18;5,085;4,971
2019;1;20;21;5,61;5,525;5,431
2019;1;20;22;5,79;5,807;5,808
2019;1;20;23;5,88;5,938;5,94
2019;1;21;0;5,98;5,979;5,669
2019;1;21;1;5,92;5,973;6,046
2019;1;21;2;5,62;5,731;5,608
2019;1;21;3;5,12;5,255;5,386
2019;1;21;4;4,68;4,684;4,683
2019;1;21;5;4,69;4,571;4,238
2019;1;21;6;4,89;4,736;4,484
2019;1;21;7;5,04;4,999;4,995
2019;1;21;8;5,16;5,157;5,004
2019;1;21;9;5,57;5,43;5,089
2019;1;21;10;6,29;6,042;5,579
2019;1;21;11;6,87;6,755;6,569
2019;1;21;12;7,13;7,145;7,114
2019;1;21;13;7,34;7,36;7,112
2019;1;21;14;7,68;7,565;7,148
2019;1;21;15;8,12;7,963;7,715
2019;1;21;16;8,4;8,33;8,058
2019;1;21;17;8,34;8,4;8,326
2019;1;21;18;8,14;8,178;8,034
2019;1;21;19;7,94;7,978;7,728
2019;1;21;20;7,93;7,783;7,672
2019;1;21;21;8,13;7,89;7,634
2019;1;21;22;8,49;8,241;8,022
2019;1;21;23;8,8;8,696;8,406
2019;1;22;0;8,82;8,782;8,669
2019;1;22;1;8,5;8,605;8,811
2019;1;22;2;8,18;8,281;7,996
2019;1;22;3;8,18;7,972;7,956
2019;1;22;4;8,27;8,01;7,807
2019;1;22;5;8,24;8,29;8,318
2019;1;22;6;8,21;8,256;7,951
2019;1;22;7;8,39;8,221;7,908
2019;1;22;8;8,59;8,481;8,249
2019;1;22;9;8,8;8,629;8,504
2019;1;22;10;9,25;8,998;8,616
2019;1;22;11;9,97;9,663;9,191
2019;1;22;12;10,52;9,817;9,959
2019;1;22;13;10,72;10,54;10,556
2019;1;22;14;10,69;10,446;10,547
2019;1;22;15;10,51;10,402;10,504
2019;1;22;16;10,6;10,539;10,334
2019;1;22;17;10,88;10,633;10,18
2019;1;22;18;10,81;10,511;10,818
2019;1;22;19;10,19;10,492;10,658
2019;1;22;20;9,6;10,405;9,825
2019;1;22;21;9,43;9,523;9,19
2019;1;22;22;9,71;9,492;9,293
2019;1;22;23;10,17;9,673;9,636
2019;1;23;0;10,72;10,556;10,019
2019;1;23;1;10,84;10,589;10,648
2019;1;23;2;10,43;10,379;10,815
2019;1;23;3;9,88;10,405;10,165
2019;1;23;4;9,5;9,454;9,307
2019;1;23;5;9,18;9,338;9,189
2019;1;23;6;8,83;9,091;8,805
2019;1;23;7;8,69;8,721;8,555
2019;1;23;8;8,73;8,551;8,45
2019;1;23;9;8,72;8,636;8,716
2019;1;23;10;8,41;8,684;8,583
2019;1;23;11;7,99;8,252;8,269
2019;1;23;12;7,81;7,863;7,641
2019;1;23;13;7,84;7,728;7,553
2019;1;23;14;7,77;7,778;7,734
2019;1;23;15;7,38;7,53;7,523
2019;1;23;16;7,04;7,156;7,086
2019;1;23;17;6,76;6,771;6,594
2019;1;23;18;6,54;6,57;6,659
2019;1;23;19;6,65;6,566;6,267
2019;1;23;20;7,09;6,873;6,53
2019;1;23;21;7,45;7,359;7,3
2019;1;23;22;7,48;7,575;7,501
2019;1;23;23;7,24;7,439;7,282
2019;1;24;0;6,96;7,071;6,896
2019;1;24;1;6,75;6,788;6,69
2019;1;24;2;6,46;6,517;6,374
2019;1;24;3;6,22;6,253;6,357
2019;1;24;4;6,4;6,21;5,784
2019;1;24;5;6,78;6,596;6,325
2019;1;24;6;7,12;7,035;6,904
2019;1;24;7;7,4;7,391;7,067
2019;1;24;8;7,63;7,635;7,345
2019;1;24;9;7,79;7,791;7,532
2019;1;24;10;7,85;7,876;7,617
2019;1;24;11;7,89;7,887;7,641
2019;1;24;12;8,08;7,94;7,61
2019;1;24;13;8,2;8,136;7,801
2019;1;24;14;8,26;8,202;8,126
2019;1;24;15;8,26;8,276;7,852
2019;1;24;16;8,2;8,22;8,123
2019;1;24;17;8,05;8,049;7,954
2019;1;24;18;7,93;7,933;7,741
2019;1;24;19;7,76;7,744;7,698
2019;1;24;20;7,48;7,537;7,543
2019;1;24;21;7,4;7,364;7,204
2019;1;24;22;7,53;7,425;7,121
2019;1;24;23;7,42;7,429;7,487
2019;1;25;0;7,17;7,331;7,288
2019;1;25;1;7,1;7,109;6,928
2019;1;25;2;7,24;7,131;6,856
2019;1;25;3;7,37;7,325;7,306
2019;1;25;4;7,88;7,67;7,343
2019;1;25;5;8,74;8,46;7,643
2019;1;25;6;9,55;9,308;8,968
2019;1;25;7;10,17;10,008;9,564
2019;1;25;8;10,38;10,103;9,853
2019;1;25;9;10,09;10,445;9,991
2019;1;25;10;9,66;9,823;9,508
2019;1;25;11;9,26;9,435;9,057
2019;1;25;12;9,07;9,11;8,929
2019;1;25;13;9,05;8,775;8,71
2019;1;25;14;9,02;8,96;8,898
2019;1;25;15;8,91;8,983;8,871
2019;1;25;16;8,92;8,931;8,626
2019;1;25;17;8,97;8,72;8,72
2019;1;25;18;8,88;8,802;8,835
2019;1;25;19;8,78;8,739;8,601
2019;1;25;20;8,83;8,731;8,433
2019;1;25;21;8,83;8,792;8,602
2019;1;25;22;8,48;8,528;8,667
2019;1;25;23;8,4;8,336;8,191
2019;1;26;0;8,5;8,408;7,982
2019;1;26;1;8,48;8,51;8,774
2019;1;26;2;8,42;8,508;8,204
2019;1;26;3;8,3;8,311;8,409
2019;1;26;4;8,22;8,149;8,09
2019;1;26;5;8,12;8,033;7,996
2019;1;26;6;7,99;7,961;8,007
2019;1;26;7;7,92;7,879;7,684
2019;1;26;8;7,82;7,833;7,769
2019;1;26;9;7,68;7,782;7,668
2019;1;26;10;7,41;7,522;7,433
2019;1;26;11;7,12;7,223;7,27
2019;1;26;12;6,94;6,999;6,832
2019;1;26;13;6,89;6,883;6,783
2019;1;26;14;6,9;6,851;6,789
2019;1;26;15;6,8;6,842;6,758
2019;1;26;16;6,95;6,901;6,701
2019;1;26;17;7,25;7,081;6,646
