-BEGIN HEADER-
Dataset: NASA_Sukabumi_Hourly.csv
Variabel: RH2M
Forecast Summary:
Ringkasan prediksi kelembaban udara (RH2M) untuk periode 01-01-2023 hingga 08-01-2023:

▸ Statistik: rata-rata 87.50 % (sangat lembab), tertinggi 90.21 %, terendah 83.49 %, standar deviasi 2.36 %. Rentang nilai harian mencapai 6.72 %.

▸ Pola harian: puncak sekitar pukul 02:00, lembah sekitar pukul 13:00. Tren meningkat menuju akhir periode.

▸ Analisis: Kelembaban tinggi perlu diperhatikan karena berpotensi mempercepat korosi pada komponen turbin. Pemantauan berkala tetap disarankan untuk mengantisipasi perubahan kondisi atmosfer yang dapat mempengaruhi kinerja sistem.

▸ Performa model: XGB — MAE **0.408** %, RMSE **0.569** %, sMAPE **0.49%**, R² **0.993** (sangat baik). Model mampu menjelaskan variasi data dengan kemampuan sangat baik. Akurasi keseluruhan tergolong **tinggi**.

-END HEADER-

YEAR;MO;DY;HR;RH2M;GBR;XGB;KNN;LSTM;BiLSTM
2015;7;3;12;69,25;70,019;69,76;69,951;70,599;69,394
2015;7;3;13;68,62;69,992;69,435;70,018;70,526;69,259
2015;7;3;14;68,69;70,173;69,827;70,404;70,855;69,782
2015;7;3;15;70,19;71,364;71,098;72,2;71,938;71,744
2015;7;3;16;74,19;74,229;74,605;75,395;74,418;74,319
2015;7;3;17;79,94;79,84;80,167;80,621;78,632;77,911
2015;7;3;18;83,56;84,577;85,146;84,704;82,609;82,629
2015;7;3;19;85,19;86,613;85,855;86,611;85,329;86,228
2015;7;3;20;86,12;86,856;86,389;87,116;86,716;87,741
2015;7;3;21;87,06;87,433;86,653;87,577;87,329;88,105
2015;7;3;22;87,88;88,03;87,637;87,929;87,698;87,978
2015;7;3;23;88,5;88,384;88,199;88,497;88,094;87,863
2015;7;4;0;88,88;89,055;88,993;89,236;88,506;88,077
2015;7;4;1;89,12;89,246;89,091;89,332;89,009;88,64
2015;7;4;2;89,0;89,424;89,18;89,621;89,49;89,128
2015;7;4;3;88,88;89,148;89,001;89,848;89,859;89,626
2015;7;4;4;88,5;88,779;88,532;89,709;89,901;89,575
2015;7;4;5;88,06;88,401;87,912;89,455;89,333;88,826
2015;7;4;6;86,75;87,229;86,882;88,001;87,436;87,091
2015;7;4;7;81,19;82,512;82,109;83,933;83,656;82,682
2015;7;4;8;76,44;76,948;76,258;78,429;78,651;78,303
2015;7;4;9;72,75;72,8;72,129;74,337;73,053;73,227
2015;7;4;10;69,81;70,423;69,758;71,055;69,748;70,021
2015;7;4;11;67,44;68,653;67,706;68,556;67,856;68,729
2015;7;4;12;65,88;66,837;66,231;67,29;67,1;68,06
2015;7;4;13;65,25;66,41;65,555;66,461;66,597;67,661
2015;7;4;14;66,19;66,767;66,616;67,263;66,779;67,609
2015;7;4;15;68,81;68,698;68,525;69,024;68,423;69,056
2015;7;4;16;73,0;72,444;73,173;73,222;72,258;72,784
2015;7;4;17;79,19;79,053;79,168;79,364;78,481;77,726
2015;7;4;18;83,06;83,815;84,374;83,882;83,153;83,249
2015;7;4;19;84,56;86,172;85,786;86,108;85,695;86,478
2015;7;4;20;85,56;86,665;85,993;87,064;86,786;88,0
2015;7;4;21;86,19;87,055;86,387;87,517;87,192;88,225
2015;7;4;22;86,81;87,634;86,749;87,979;87,457;87,92
2015;7;4;23;87,5;88,024;87,569;88,458;87,745;87,588
2015;7;5;0;88,31;88,326;88,292;89,262;88,009;87,538
2015;7;5;1;89,06;88,817;88,88;89,584;88,431;87,97
2015;7;5;2;89,69;89,398;89,504;89,978;89,018;88,53
2015;7;5;3;90,19;89,938;90,057;90,128;89,721;89,32
2015;7;5;4;90,19;89,981;89,998;90,47;90,359;89,712
2015;7;5;5;89,94;90,082;89,988;90,296;90,544;89,434
2015;7;5;6;87,69;88,761;88,533;88,319;89,18;88,443
2015;7;5;7;81,56;83,626;83,027;83,77;85,114;84,246
2015;7;5;8;76,25;77,098;75,925;78,252;78,595;78,722
2015;7;5;9;72,25;72,506;71,649;73,416;72,117;72,158
2015;7;5;10;69,81;69,642;69,307;69,814;68,466;68,897
2015;7;5;11;68,44;68,202;67,844;67,94;66,967;67,816
2015;7;5;12;68,0;67,95;67,463;67,117;66,892;67,72
2015;7;5;13;68,56;68,503;67,985;67,248;67,452;68,215
2015;7;5;14;70,25;69,837;69,726;68,578;68,912;69,098
2015;7;5;15;73,56;72,399;73,151;71,85;72,228;72,675
2015;7;5;16;78,5;77,475;77,806;76,25;77,354;77,281
2015;7;5;17;83,69;83,039;83,853;82,591;82,984;82,47
2015;7;5;18;86,06;87,079;87,281;86,528;86,788;86,613
2015;7;5;19;87,06;88,06;87,709;87,757;88,415;88,577
2015;7;5;20;87,69;88,258;88,099;88,302;88,763;89,478
2015;7;5;21;88,12;88,41;88,285;88,625;88,783;89,449
2015;7;5;22;88,69;88,682;88,731;88,879;88,933;89,218
2015;7;5;23;89,25;89,241;89,163;89,354;89,221;88,993
2015;7;6;0;89,88;89,689;89,81;89,792;89,53;89,072
2015;7;6;1;90,81;90,335;90,444;90,46;89,968;89,583
2015;7;6;2;91,81;91,048;91,271;91,228;90,519;90,152
2015;7;6;3;92,56;91,867;92,2;91,793;91,227;90,97
2015;7;6;4;93,12;92,515;92,773;91,954;92,007;91,476
2015;7;6;5;93,62;92,963;93,301;91,696;92,549;91,316
2015;7;6;6;91,19;92,031;91,704;90,561;92,019;90,511
2015;7;6;7;84,69;87,358;85,724;86,399;89,146;88,388
2015;7;6;8;79,19;79,893;79,184;81,121;82,911;82,644
2015;7;6;9;74,81;74,851;74,613;76,258;74,683;75,193
2015;7;6;10;71,75;72,134;71,909;72,88;70,863;70,259
2015;7;6;11;69,75;70,253;69,731;70,477;69,632;69,133
2015;7;6;12;68,88;69,379;68,929;69,241;69,277;68,82
2015;7;6;13;68,94;69,022;69,074;69,168;69,258;68,932
2015;7;6;14;70,0;70,166;70,058;69,77;70,362;69,649
2015;7;6;15;72,12;72,442;72,637;72,568;72,402;72,743
2015;7;6;16;76,88;76,38;76,489;76,983;76,554;76,528
2015;7;6;17;84,5;82,44;82,962;82,946;81,503;80,951
2015;7;6;18;87,94;87,317;87,871;87,275;85,801;85,883
2015;7;6;19;89,06;88,928;89,579;88,781;88,808;88,779
2015;7;6;20;89,5;89,555;89,899;89,702;90,225;90,708
2015;7;6;21;89,88;89,914;90,149;90,289;90,645;91,061
2015;7;6;22;90,12;90,197;90,292;90,638;90,794;90,957
2015;7;6;23;90,38;90,459;90,557;90,697;90,938;90,77
2015;7;7;0;90,5;90,637;90,679;91,187;91,032;90,77
2015;7;7;1;90,69;90,733;90,828;91,55;91,199;91,067
2015;7;7;2;91,0;90,991;90,975;91,828;91,389;91,268
2015;7;7;3;91,0;91,048;91,192;91,773;91,566;91,5
2015;7;7;4;91,0;90,974;90,986;91,721;91,64;91,305
2015;7;7;5;91,12;90,865;90,887;91,53;91,358;90,441
2015;7;7;6;89,31;89,926;89,81;90,409;89,989;89,016
2015;7;7;7;83,94;85,847;84,914;86,391;86,48;84,666
2015;7;7;8;79,31;79,642;79,047;80,969;80,735;79,985
2015;7;7;9;75,62;74,901;74,742;76,385;74,272;74,672
2015;7;7;10;72,62;72,86;72,225;73,563;71,627;71,147
2015;7;7;11;70,38;70,447;70,532;71,823;70,671;70,137
2015;7;7;12;69,06;69,604;69,185;70,15;69,901;69,539
2015;7;7;13;68,75;69,098;68,956;69,753;69,47;69,221
2015;7;7;14;69,31;69,496;69,602;70,017;70,132;69,624
2015;7;7;15;71,31;71,78;71,668;71,866;71,969;72,166
2015;7;7;16;76,44;75,814;75,677;75,84;75,714;75,709
2015;7;7;17;84,0;82,1;82,453;82,135;80,971;80,185
2015;7;7;18;89,06;87,317;87,773;86,998;85,72;85,748
2015;7;7;19;90,81;89,329;90,362;89,182;88,903;88,81
2015;7;7;20;91,75;90,974;91,597;90,376;90,711;91,081
2015;7;7;21;92,38;91,845;92,334;91,099;91,675;91,911
2015;7;7;22;92,69;92,388;92,683;91,603;92,26;92,087
2015;7;7;23;93,12;92,843;93,091;91,902;92,688;92,181
2015;7;8;0;93,31;92,996;93,125;92,374;92,92;92,392
2015;7;8;1;93,62;93,416;93,509;92,731;93,156;92,929
2015;7;8;2;93,62;93,444;93,585;92,951;93,413;93,353
2015;7;8;3;93,38;93,511;93,676;92,992;93,636;93,672
2015;7;8;4;93,12;93,299;93,378;92,993;93,647;93,42
2015;7;8;5;93,06;92,976;93,131;92,598;93,209;92,39
2015;7;8;6;91,25;91,892;91,599;90,814;91,726;90,786
2015;7;8;7;86,94;88,04;87,104;87,128;88,306;86,863
2015;7;8;8;82,31;82,446;82,099;82,743;83,052;81,951
2015;7;8;9;78,69;78,653;77,994;78,201;77,672;77,116
2015;7;8;10;76,0;75,584;75,544;75,105;74,274;73,181
2015;7;8;11;74,19;73,785;73,675;73,518;73,225;71,946
2015;7;8;12;73,31;72,894;73,376;72,898;72,923;71,572
2015;7;8;13;73,44;72,61;73,467;73,25;73,125;72,138
2015;7;8;14;74,62;73,876;74,539;74,345;74,138;74,172
2015;7;8;15;76,75;76,284;76,826;76,513;76,955;77,214
2015;7;8;16;80,12;80,47;80,525;80,101;81,272;81,114
2015;7;8;17;84,44;84,429;84,676;85,169;85,241;85,303
2015;7;8;18;87,19;87,64;87,818;88,213;87,776;87,799
2015;7;8;19;88,06;88,62;88,754;89,259;88,956;89,309
2015;7;8;20;88,38;88,738;88,823;89,611;89,412;90,205
2015;7;8;21;88,62;88,921;88,801;89,722;89,622;90,259
2015;7;8;22;88,75;89,07;88,949;89,864;89,782;89,918
2015;7;8;23;89,06;89,257;89,165;90,017;89,919;89,525
2015;7;9;0;89,25;89,462;89,484;90,259;89,955;89,377
2015;7;9;1;89,69;89,728;89,702;90,129;90,081;89,637
2015;7;9;2;90,19;90,124;90,076;90,378;90,267;89,957
2015;7;9;3;90,44;90,394;90,404;90,68;90,531;90,476
2015;7;9;4;90,69;90,484;90,387;90,794;90,782;90,651
2015;7;9;5;91,06;90,619;90,719;90,773;90,765;90,173
2015;7;9;6;90,0;89,994;90,292;90,258;89,849;89,129
2015;7;9;7;86,69;87,278;86,956;87,434;87,233;86,178
2015;7;9;8;83,62;83,695;83,593;83,289;83,114;82,406
2015;7;9;9;81,12;80,757;80,756;79,594;79,013;78,466
2015;7;9;10;78,5;79,01;79,174;77,601;76,724;75,513
2015;7;9;11;76,69;76,999;77,146;76,113;76,206;74,371
2015;7;9;12;75,62;76,019;76,426;75,141;75,653;74,028
2015;7;9;13;75,19;75,692;75,865;75,064;75,262;74,329
2015;7;9;14;75,12;76,303;76,288;75,998;75,737;75,572
2015;7;9;15;76,06;77,344;77,386;77,847;77,366;77,486
2015;7;9;16;78,69;79,936;79,991;80,83;79,859;79,958
2015;7;9;17;83,94;83,089;83,932;84,522;82,538;82,827
2015;7;9;18;86,88;87,231;87,347;87,494;85,296;85,976
2015;7;9;19;87,62;88,388;88,115;88,422;87,643;87,929
2015;7;9;20;88,0;88,563;88,347;88,708;88,898;89,372
2015;7;9;21;88,25;88,48;88,449;89,003;89,235;89,61
2015;7;9;22;88,5;88,791;88,631;89,252;89,261;89,376
2015;7;9;23;88,69;89,06;88,782;89,326;89,279;89,099
2015;7;10;0;88,88;89,257;89,123;89,857;89,283;89,047
2015;7;10;1;89,12;89,405;89,291;90,059;89,424;89,38
2015;7;10;2;89,56;89,55;89,511;90,243;89,617;89,694
2015;7;10;3;90,19;89,861;89,827;90,386;89,864;90,18
2015;7;10;4;90,19;89,977;90,034;90,571;90,107;90,353
2015;7;10;5;90,12;90,087;90,102;90,414;90,231;90,012
2015;7;10;6;89,19;89,291;89,604;89,823;89,552;89,027
2015;7;10;7;86,0;86,596;86,351;87,483;87,17;85,978
2015;7;10;8;82,75;82,638;82,897;83,807;83,282;82,077
2015;7;10;9;79,94;80,068;79,852;79,649;79,108;78,206
2015;7;10;10;77,19;77,982;78,047;77,052;76,173;75,012
2015;7;10;11;74,81;75,421;75,907;75,348;75,227;73,339
2015;7;10;12;73,38;74,385;74,426;74,043;74,445;72,523
2015;7;10;13;72,88;73,41;73,775;73,823;73,722;72,319
2015;7;10;14;73,06;74,288;74,421;74,574;73,858;73,093
2015;7;10;15;73,88;75,534;75,24;76,479;75,123;74,962
2015;7;10;16;76,31;77,684;77,918;78,855;77,997;77,655
2015;7;10;17;82,81;82,087;82,66;83,334;81,042;80,728
2015;7;10;18;85,62;86,39;86,858;86,592;84,011;84,618
2015;7;10;19;86,19;87,699;87,118;88,095;86,774;87,19
2015;7;10;20;86,56;87,773;86,917;88,124;88,21;88,748
2015;7;10;21;86,88;87,724;86,964;88,482;88,418;88,757
2015;7;10;22;87,12;87,893;87,287;88,587;88,266;88,374
2015;7;10;23;87,38;88,131;87,628;88,766;88,175;88,013
2015;7;11;0;87,69;88,3;88,033;89,319;88,131;87,878
2015;7;11;1;88,06;88,373;88,213;89,468;88,281;88,182
2015;7;11;2;88,19;88,335;88,247;89,657;88,537;88,535
2015;7;11;3;88,19;88,292;88,275;89,758;88,862;89,099
2015;7;11;4;88,31;88,221;88,166;89,801;89,029;89,202
2015;7;11;5;88,62;88,195;88,152;89,615;88,751;88,639
2015;7;11;6;87,19;87,868;87,734;88,705;87,659;87,568
2015;7;11;7;82,0;83,794;83,387;85,621;85,263;84,224
2015;7;11;8;78,06;78,399;78,104;80,416;80,818;80,326
2015;7;11;9;74,94;74,354;74,439;76,671;74,42;75,132
2015;7;11;10;72,25;72,739;72,559;73,453;71,429;71,013
2015;7;11;11;70,06;71,228;70,701;71,372;70,509;70,095
2015;7;11;12;68,75;70,306;69,303;70,051;70,004;69,668
2015;7;11;13;68,44;69,642;69,145;70,049;69,556;69,352
2015;7;11;14;69,12;70,402;69,825;70,535;69,984;69,467
2015;7;11;15;70,88;71,943;71,973;72,215;71,651;71,536
2015;7;11;16;75,38;74,599;75,312;75,579;74,674;74,522
2015;7;11;17;82,62;81,709;81,763;81,636;79,538;78,494
2015;7;11;18;86,31;85,899;86,759;85,953;84,055;83,846
2015;7;11;19;87,5;87,947;88,005;87,577;87,221;87,27
2015;7;11;20;88,62;88,553;88,538;88,475;88,744;89,092
2015;7;11;21;89,44;89,11;89,142;89,034;89,251;89,433
2015;7;11;22;90,06;89,894;90,022;89,541;89,573;89,431
2015;7;11;23;90,81;90,455;90,647;90,136;89,991;89,492
2015;7;12;0;91,62;91,029;91,228;90,487;90,393;89,714
2015;7;12;1;91,94;91,623;91,802;91,033;90,929;90,438
2015;7;12;2;92,0;91,918;92,092;91,587;91,574;91,163
2015;7;12;3;92,12;92,024;92,111;91,888;92,123;91,813
2015;7;12;4;92,38;92,163;92,182;91,997;92,323;91,842
2015;7;12;5;92,5;92,176;92,27;91,91;92,095;91,286
2015;7;12;6;91,44;91,673;91,299;90,725;91,078;90,323
2015;7;12;7;88,44;88,654;88,35;87,122;88,463;87,813
2015;7;12;8;84,19;84,471;84,042;83,133;84,419;84,147
2015;7;12;9;78,56;78,945;78,71;78,767;80,461;80,696
2015;7;12;10;74,75;74,873;74,354;75,21;76,439;76,845
2015;7;12;11;73,5;72,495;72,489;73,001;73,029;72,71
2015;7;12;12;73,5;72,128;72,203;71,548;71,229;70,813
2015;7;12;13;73,19;72,304;72,596;71,87;72,197;70,963
2015;7;12;14;73,75;73,676;74,422;73,217;74,576;73,85
2015;7;12;15;75,31;75,969;76,006;75,526;77,317;77,147
2015;7;12;16;80,5;79,743;79,679;79,271;79,992;80,105
2015;7;12;17;85,38;84,246;84,886;84,589;83,43;83,7
2015;7;12;18;89,0;87,975;88,79;88,021;87,2;87,195
2015;7;12;19;90,5;89,531;90,1;89,237;89,508;89,364
2015;7;12;20;91,44;90,841;91,142;90,198;90,615;90,734
2015;7;12;21;92,06;91,522;91,79;91,356;91,327;91,371
2015;7;12;22;92,69;92,198;92,32;91,749;91,932;91,573
2015;7;12;23;93,5;92,814;93,031;91,968;92,462;91,703
2015;7;13;0;94,25;93,387;93,683;92,464;92,865;92,01
2015;7;13;1;94,75;94,103;94,322;93,257;93,364;92,797
2015;7;13;2;95,0;94,437;94,673;93,741;93,94;93,534
2015;7;13;3;95,12;94,603;94,865;93,892;94,437;94,153
2015;7;13;4;95,25;94,667;95,087;93,869;94,654;94,169
2015;7;13;5;95,19;94,544;94,971;93,626;94,497;93,518
2015;7;13;6;94,0;93,867;93,691;92,665;93,584;92,333
2015;7;13;7;90,94;91,118;91,309;90,693;91,008;90,779
2015;7;13;8;86,62;86,809;86,717;87,044;86,74;86,472
2015;7;13;9;81,75;82,11;81,914;82,472;82,296;82,182
2015;7;13;10;77,94;78,306;77,889;77,794;78,486;78,29
2015;7;13;11;76,06;75,322;75,224;75,127;75,539;75,244
2015;7;13;12;75,38;74,765;74,755;73,717;74,25;73,584
2015;7;13;13;75,06;74,962;74,953;74,01;74,403;73,95
2015;7;13;14;75,81;75,994;76,017;75,303;75,691;75,9
2015;7;13;15;77,75;78,081;78,158;77,058;78,382;78,657
2015;7;13;16;81,69;81,505;81,333;81,421;81,623;81,901
2015;7;13;17;87,25;85,573;85,743;85,911;85,288;85,91
2015;7;13;18;90,94;89,088;90,284;88,874;88,509;88,24
2015;7;13;19;92,56;91,103;91,753;90,379;90,749;90,505
2015;7;13;20;93,25;92,446;93,084;91,659;92,059;92,247
2015;7;13;21;93,69;93,181;93,63;92,372;92,878;93,014
2015;7;13;22;94,06;93,633;93,864;92,791;93,459;93,276
2015;7;13;23;94,19;93,83;93,998;92,779;93,871;93,36
2015;7;14;0;94,56;94,189;94,368;93,253;94,075;93,545
2015;7;14;1;94,94;94,312;94,594;93,529;94,248;94,022
2015;7;14;2;95,0;94,513;94,837;93,626;94,448;94,392
2015;7;14;3;94,81;94,617;94,828;93,692;94,656;94,732
2015;7;14;4;94,75;94,417;94,802;93,681;94,65;94,47
2015;7;14;5;94,81;94,287;94,747;93,624;94,274;93,507
2015;7;14;6;93,94;93,665;93,448;93,045;93,27;92,09
2015;7;14;7;91,0;91,029;91,693;90,968;90,975;90,151
2015;7;14;8;86,06;87,078;86,652;87,611;87,175;86,324
2015;7;14;9;80,62;81,884;81,341;82,365;82,685;82,4
2015;7;14;10;76,75;77,384;77,329;77,335;77,897;77,85
2015;7;14;11;75,25;74,266;74,508;74,467;74,379;73,694
2015;7;14;12;73,75;73,798;73,392;73,087;73,128;71,715
2015;7;14;13;73,19;73,388;73,194;72,805;73,709;72,232
2015;7;14;14;73,81;73,813;73,766;73,689;74,704;74,142
2015;7;14;15;75,88;75,745;75,798;75,884;76,3;76,448
2015;7;14;16;80,31;79,866;79,929;80,614;79,66;79,705
2015;7;14;17;86,94;84,563;85,233;85,369;84,059;83,932
2015;7;14;18;91,62;89,001;90,458;88,803;88,176;87,85
2015;7;14;19;92,81;91,327;92,316;90,731;90,994;90,626
2015;7;14;20;93,44;92,793;93,618;91,823;92,598;92,774
2015;7;14;21;93,75;93,368;93,732;92,485;93,356;93,551
2015;7;14;22;93,75;93,633;93,877;92,717;93,722;93,635
2015;7;14;23;93,69;93,633;93,967;92,881;93,944;93,612
2015;7;15;0;93,81;93,701;93,9;93,306;93,938;93,553
2015;7;15;1;93,75;93,701;93,902;93,328;93,922;93,807
2015;7;15;2;94,0;93,715;93,876;93,672;93,94;93,949
2015;7;15;3;94,0;93,78;94,023;93,896;93,944;94,057
2015;7;15;4;94,0;93,728;94,013;93,776;93,864;93,745
2015;7;15;5;94,06;93,604;93,818;93,451;93,617;92,944
2015;7;15;6;93,19;93,054;92,758;92,741;92,767;91,711
2015;7;15;7;89,25;89,843;89,221;90,807;90,414;89,39
2015;7;15;8;83,62;84,946;84,561;86,449;86,127;85,563
2015;7;15;9;77,81;79,121;78,146;79,924;80,36;80,797
2015;7;15;10;74,31;74,873;74,189;75,304;74,712;75,188
2015;7;15;11;72,88;72,679;72,295;73,06;71,891;71,302
2015;7;15;12;72,0;71,406;71,721;72,065;71,083;70,3
2015;7;15;13;72,0;71,997;71,732;72,064;72,003;70,628
2015;7;15;14;73,12;73,016;73,34;73,014;73,486;72,998
2015;7;15;15;75,88;75,23;75,616;75,709;75,639;76,054
2015;7;15;16;81,44;79,866;80,339;80,307;79,835;79,878
2015;7;15;17;86,75;85,045;85,678;85,678;84,892;84,643
2015;7;15;18;91,06;89,023;90,385;88,986;89,077;88,595
2015;7;15;19;92,44;90,999;91,959;90,811;91,147;91,023
2015;7;15;20;93,06;92,4;93,078;91,828;92,127;92,61
2015;7;15;21;93,25;92,876;93,244;92,259;92,8;93,304
2015;7;15;22;93,0;93,02;93,307;92,73;93,277;93,332
2015;7;15;23;92,0;92,575;92,781;92,376;93,54;93,165
2015;7;16;0;91,25;91,959;91,664;92,427;93,398;92,856
2015;7;16;1;91,38;91,41;91,359;92,058;92,964;92,639
2015;7;16;2;91,62;91,45;91,437;91,822;92,404;92,224
2015;7;16;3;92,19;91,792;91,783;91,895;92,049;92,163
2015;7;16;4;93,06;92,285;92,408;92,382;91,949;91,96
2015;7;16;5;93,62;92,741;93,016;92,877;92,06;91,468
2015;7;16;6;92,0;92,214;92,058;92,195;91,983;90,886
2015;7;16;7;86,38;88,414;87,513;89,553;90,191;89,051
2015;7;16;8;80,5;81,676;80,982;83,818;84,842;84,732
2015;7;16;9;75,12;76,021;75,215;77,129;76,711;78,139
2015;7;16;10;72,38;72,678;72,089;73,567;71,65;71,491
2015;7;16;11;70,75;70,732;70,155;71,135;69,798;69,675
2015;7;16;12;69,19;69,546;69,302;70,29;70,017;69,307
2015;7;16;13;69,12;69,568;68,979;69,763;70,481;69,696
2015;7;16;14;70,94;70,297;70,214;70,098;71,003;70,869
2015;7;16;15;74,31;72,897;73,432;72,799;72,684;73,594
2015;7;16;16;78,38;77,685;78,369;77,869;77,801;77,789
2015;7;16;17;85,88;83,121;84,108;83,713;83,895;83,131
2015;7;16;18;89,5;88,124;89,125;87,973;87,748;87,611
2015;7;16;19;90,94;90,154;90,897;90,124;90,015;90,198
2015;7;16;20;92,19;91,359;91,875;91,355;91,202;92,031
2015;7;16;21;93,19;92,28;92,792;92,13;91,827;92,44
2015;7;16;22;93,69;92,96;93,441;92,439;92,461;92,641
2015;7;16;23;93,0;93,222;93,572;92,536;93,154;92,837
2015;7;17;0;93,25;93,222;93,29;92,729;93,552;92,963
2015;7;17;1;94,38;93,54;93,666;93,212;93,615;93,232
2015;7;17;2;95,94;94,297;94,548;93,876;93,672;93,524
2015;7;17;3;96,81;95,225;95,635;94,492;94,149;94,379
2015;7;17;4;97,19;95,393;96,564;95,076;95,042;95,026
2015;7;17;5;97,12;95,269;96,368;94,964;95,871;94,946
2015;7;17;6;94,0;94,679;94,75;93,6;95,556;93,991
2015;7;17;7;87,56;89,953;89,04;88,64;92,332;92,166
2015;7;17;8;79,94;81,871;80,676;82,241;84,922;85,36
2015;7;17;9;73,5;74,813;74,162;75,851;75,667;76,434
2015;7;17;10;69,38;70,795;69,874;71,763;70,46;69,933
2015;7;17;11;67,0;67,943;67,235;68,569;68,331;67,944
2015;7;17;12;65,69;65,969;65,746;66,438;67,261;67,201
2015;7;17;13;65,38;65,347;65,246;66,326;66,942;67,254
2015;7;17;14;65,56;66,284;66,212;66,922;67,338;67,746
2015;7;17;15;66,81;67,778;67,805;69,036;69,009;69,944
2015;7;17;16;70,94;71,142;71,376;71,863;72,208;73,314
2015;7;17;17;80,88;78,542;78,756;79,055;77,628;77,179
2015;7;17;18;85,06;85,331;85,936;85,568;83,339;82,956
2015;7;17;19;88,44;87,701;88,342;88,72;87,7;88,311
2015;7;17;20;90,56;89,229;90,11;90,47;89,764;91,011
2015;7;17;21;91,94;91,028;91,657;92,133;90,866;91,876
2015;7;17;22;92,44;91,94;92,657;92,793;91,996;92,512
2015;7;17;23;92,44;92,428;92,851;93,211;93,006;92,757
2015;7;18;0;92,88;92,708;92,904;93,692;93,542;92,883
2015;7;18;1;94,0;93,229;93,67;93,869;93,745;93,249
2015;7;18;2;95,31;94,141;94,649;94,854;93,967;93,626
2015;7;18;3;96,25;94,794;95,546;95,291;94,439;94,274
2015;7;18;4;96,56;95,351;96,784;95,537;95,145;94,558
2015;7;18;5;96,44;95,196;96,564;95,255;95,695;94,098
2015;7;18;6;93,38;94,277;93,937;94,159;94,591;92,816
2015;7;18;7;85,94;88,818;86,31;88,962;89,607;89,313
2015;7;18;8;79,19;80,445;78,742;80,71;81,01;82,146
2015;7;18;9;72,19;73,834;73,166;74,671;72,626;73,505
2015;7;18;10;67,5;68,934;68,461;70,052;68,53;69,057
2015;7;18;11;65,88;66,148;65,397;66,917;66,127;67,082
2015;7;18;12;65,94;64,752;64,443;65,727;64,988;65,828
2015;7;18;13;66,44;65,505;65,546;65,816;64,854;66,103
2015;7;18;14;68,0;66,911;67,28;66,514;66,08;67,587
2015;7;18;15;70,94;69,591;69,903;68,995;69,346;71,287
2015;7;18;16;76,31;74,217;75,322;72,705;75,451;76,627
2015;7;18;17;84,19;82,134;82,625;81,604;82,652;82,483
2015;7;18;18;89,44;87,408;88,294;87,279;88,039;87,72
2015;7;18;19;91,31;90,048;91,085;90,094;90,733;90,771
2015;7;18;20;92,56;91,555;92,363;91,843;92,022;93,007
2015;7;18;21;92,75;92,45;93,008;92,766;92,808;93,734
2015;7;18;22;93,0;92,956;93,364;93,228;93,461;93,792
2015;7;18;23;93,69;93,313;93,616;93,361;93,895;93,639
2015;7;19;0;93,88;93,569;93,884;93,855;94,041;93,557
2015;7;19;1;93,88;93,826;94,041;94,238;94,25;94,086
2015;7;19;2;94,0;93,926;94,149;94,517;94,505;94,437
2015;7;19;3;94,06;93,855;94,205;94,792;94,578;94,512
2015;7;19;4;94,38;93,995;94,295;95,038;94,415;94,021
2015;7;19;5;94,75;93,991;94,381;94,72;93,995;92,874
2015;7;19;6;92,62;93,147;92,673;93,529;92,54;91,239
2015;7;19;7;86,38;88,412;86,814;88,14;88,331;86,644
2015;7;19;8;79,44;80,657;79,065;80,409;81,293;81,103
2015;7;19;9;74,0;74,088;73,537;75,083;73,703;74,283
2015;7;19;10;70,5;70,476;70,182;70,784;69,601;70,159
2015;7;19;11;68,5;67,998;67,926;67,908;67,678;68,236
2015;7;19;12;67,75;67,09;66,952;66,561;67,058;67,561
2015;7;19;13;68,81;67,657;67,562;66,766;67,174;67,751
2015;7;19;14;69,19;68,934;69,389;67,927;68,397;68,657
2015;7;19;15;70,56;71,407;71,651;70,499;71,85;72,674
2015;7;19;16;75,88;74,838;75,107;74,663;76,455;76,853
2015;7;19;17;82,62;81,4;81,616;81,392;81,505;80,953
2015;7;19;18;86,94;86,12;86,83;86,252;86,249;86,262
2015;7;19;19;89,25;88,278;88,793;88,579;89,032;89,192
2015;7;19;20;89,75;89,349;90,001;90,141;90,191;91,127
2015;7;19;21;89,81;89,808;90,25;90,942;90,878;91,796
2015;7;19;22;89,75;89,904;90,055;91,161;91,341;91,721
2015;7;19;23;90,31;90,134;90,184;91,073;91,506;91,256
2015;7;20;0;90,75;90,409;90,473;91,229;91,426;91,036
2015;7;20;1;90,44;90,528;90,665;91,475;91,488;91,377
2015;7;20;2;90,25;90,531;90,646;91,509;91,71;91,716
2015;7;20;3;89,94;90,293;90,355;91,341;91,761;91,88
2015;7;20;4;89,81;89,895;89,686;90,671;91,431;91,386
2015;7;20;5;89,38;89,485;89,569;90,506;90,57;90,226
2015;7;20;6;88,75;88,812;88,749;89,785;88,278;87,321
2015;7;20;7;84,56;85,409;84,864;86,934;83,521;82,259
2015;7;20;8;77,75;78,817;78,295;80,258;78,464;77,832
2015;7;20;9;72,69;73,361;72,837;75,056;74,054;73,343
2015;7;20;10;68,62;69,645;69,182;70,292;70,077;69,989
2015;7;20;11;65,69;66,794;66,356;67,117;66,724;67,33
