-BEGIN HEADER-
Dataset: NASA_Pandeglang_Hourly.csv
Variabel: WS10M
Model: XGB-BiLSTM Stacking
Stacking Metrics: MAE=0.135 RMSE=0.175 MAPE=3.97% R2=0.993
Forecast Summary:
Prediksi kecepatan angin untuk periode 01-01-2023 hingga 08-01-2023 menunjukkan rata-rata 3.52 m/s, termasuk kategori angin sedang. Nilai tertinggi mencapai 8.99 m/s dan terendah 1.74 m/s, dengan standar deviasi 1.60 m/s. Nilai cenderung paling tinggi sekitar pukul 10:00 dan paling rendah sekitar pukul 22:00. Secara umum tren kecepatan angin menurun menuju akhir periode. 

Model terbaik adalah XGB-BiLSTM Stacking dengan MAPE 3.97% dan RMSE 0.175. Tingkat akurasi model tergolong tinggi.

-END HEADER-

YEAR;MO;DY;HR;WS10M;XGB_Base;XGB_BiLSTM_Stacked
2017;2;6;13;9,4;9,257;9,199
2017;2;6;14;9,53;9,356;9,244
2017;2;6;15;9,53;9,468;9,236
2017;2;6;16;9,24;9,473;9,171
2017;2;6;17;8,67;8,975;8,676
2017;2;6;18;8,26;8,479;7,982
2017;2;6;19;8,31;8,17;7,84
2017;2;6;20;8,49;8,308;8,276
2017;2;6;21;8,68;8,498;8,379
2017;2;6;22;8,78;8,618;8,616
2017;2;6;23;8,82;8,799;8,622
2017;2;7;0;8,61;8,65;8,633
2017;2;7;1;8,37;8,499;8,298
2017;2;7;2;8,11;8,243;7,91
2017;2;7;3;7,61;7,861;7,904
2017;2;7;4;7,18;7,381;6,969
2017;2;7;5;6,99;7,005;6,834
2017;2;7;6;7,15;6,951;6,918
2017;2;7;7;8,07;7,452;7,293
2017;2;7;8;8,92;8,407;8,505
2017;2;7;9;9,34;9,15;9,388
2017;2;7;10;9,27;9,417;9,176
2017;2;7;11;9,15;9,281;8,895
2017;2;7;12;9,21;9,163;8,77
2017;2;7;13;9,21;9,236;8,978
2017;2;7;14;9,04;9,087;8,902
2017;2;7;15;8,72;8,847;8,612
2017;2;7;16;8,46;8,555;8,125
2017;2;7;17;8,08;8,27;8,059
2017;2;7;18;7,84;7,941;7,66
2017;2;7;19;7,8;7,702;7,535
2017;2;7;20;7,89;7,759;7,709
2017;2;7;21;8,17;7,929;7,809
2017;2;7;22;8,53;8,293;8,275
2017;2;7;23;8,82;8,659;8,639
2017;2;8;0;8,95;8,92;8,795
2017;2;8;1;8,8;8,867;8,775
2017;2;8;2;8,55;8,741;8,385
2017;2;8;3;8,61;8,49;8,29
2017;2;8;4;9,01;8,628;8,486
2017;2;8;5;9,23;8,977;9,179
2017;2;8;6;9,24;9,324;9,177
2017;2;8;7;9,19;9,28;9,1
2017;2;8;8;9,11;9,254;8,866
2017;2;8;9;9,03;9,021;8,82
2017;2;8;10;9,07;9,03;8,684
2017;2;8;11;9,28;9,045;8,903
2017;2;8;12;9,62;9,268;9,264
2017;2;8;13;9,95;9,574;9,652
2017;2;8;14;10,09;10,202;9,872
2017;2;8;15;10,0;10,133;9,79
2017;2;8;16;9,65;10,133;9,612
2017;2;8;17;9,15;9,529;9,081
2017;2;8;18;8,9;9,126;8,557
2017;2;8;19;9,03;8,964;8,657
2017;2;8;20;9,05;8,902;9,006
2017;2;8;21;9,01;9,039;8,759
2017;2;8;22;8,74;8,877;8,817
2017;2;8;23;8,36;8,605;8,316
2017;2;9;0;8,17;8,27;7,842
2017;2;9;1;8,0;8,043;7,965
2017;2;9;2;7,78;7,878;7,633
2017;2;9;3;7,58;7,696;7,538
2017;2;9;4;7,67;7,567;7,24
2017;2;9;5;7,89;7,665;7,641
2017;2;9;6;8,21;8,012;7,906
2017;2;9;7;8,57;8,36;8,362
2017;2;9;8;8,86;8,683;8,428
2017;2;9;9;8,96;8,943;8,861
2017;2;9;10;8,98;8,989;8,757
2017;2;9;11;8,97;8,918;8,797
2017;2;9;12;8,75;8,914;8,765
2017;2;9;13;8,31;8,613;8,36
2017;2;9;14;7,97;8,139;7,72
2017;2;9;15;7,77;7,797;7,567
2017;2;9;16;7,64;7,607;7,476
2017;2;9;17;7,3;7,441;7,373
2017;2;9;18;7,04;7,156;6,935
2017;2;9;19;7,23;7,078;6,806
2017;2;9;20;8,13;7,501;7,367
2017;2;9;21;9,98;8,779;8,708
2017;2;9;22;11,42;10,603;11,194
2017;2;9;23;10,98;10,376;11,986
2017;2;10;0;9,85;10,07;10,029
2017;2;10;1;8,89;10,07;8,661
2017;2;10;2;8,3;8,901;7,775
2017;2;10;3;7,88;8,1;8,094
2017;2;10;4;7,26;7,539;7,298
2017;2;10;5;6,73;6,958;6,836
2017;2;10;6;6,55;6,554;6,297
2017;2;10;7;6,74;6,537;6,637
2017;2;10;8;7,08;6,824;6,7
2017;2;10;9;7,44;7,239;7,316
2017;2;10;10;7,78;7,598;7,496
2017;2;10;11;8,17;7,944;7,808
2017;2;10;12;8,33;8,257;8,299
2017;2;10;13;8,38;8,396;8,132
2017;2;10;14;8,41;8,386;8,183
2017;2;10;15;8,27;8,333;8,219
2017;2;10;16;7,99;8,122;7,967
2017;2;10;17;7,59;7,785;7,594
2017;2;10;18;7,21;7,404;7,137
2017;2;10;19;6,91;7,022;6,832
2017;2;10;20;6,67;6,708;6,656
2017;2;10;21;6,52;6,541;6,457
2017;2;10;22;6,48;6,421;6,344
2017;2;10;23;6,55;6,455;6,298
2017;2;11;0;6,89;6,708;6,363
2017;2;11;1;7,55;7,187;7,044
2017;2;11;2;8,2;7,851;7,802
2017;2;11;3;8,37;8,334;8,51
2017;2;11;4;8,15;8,369;8,02
2017;2;11;5;7,83;8,044;7,659
2017;2;11;6;7,53;7,637;7,49
2017;2;11;7;7,21;7,363;7,316
2017;2;11;8;7,09;7,088;6,821
2017;2;11;9;7,25;7,098;7,037
2017;2;11;10;7,61;7,363;7,285
2017;2;11;11;7,71;7,653;7,716
2017;2;11;12;7,46;7,656;7,626
2017;2;11;13;7,16;7,407;6,997
2017;2;11;14;6,96;7,046;6,718
2017;2;11;15;6,84;6,837;6,682
2017;2;11;16;6,74;6,751;6,57
2017;2;11;17;6,43;6,563;6,529
2017;2;11;18;6,25;6,32;6,118
2017;2;11;19;6,22;6,17;6,023
2017;2;11;20;6,14;6,139;6,149
2017;2;11;21;5,98;6,09;5,961
2017;2;11;22;5,81;5,928;5,832
2017;2;11;23;5,77;5,782;5,646
2017;2;12;0;5,97;5,856;5,647
2017;2;12;1;6,29;6,11;6,107
2017;2;12;2;6,48;6,426;6,332
2017;2;12;3;6,43;6,53;6,53
2017;2;12;4;6,24;6,393;6,085
2017;2;12;5;5,82;6,074;5,919
2017;2;12;6;5,23;5,548;5,372
2017;2;12;7;4,83;4,976;4,778
2017;2;12;8;4,69;4,682;4,364
2017;2;12;9;4,77;4,647;4,792
2017;2;12;10;4,98;4,877;4,882
2017;2;12;11;5,16;5,094;5,075
2017;2;12;12;5,32;5,298;5,173
2017;2;12;13;5,39;5,432;5,295
2017;2;12;14;5,29;5,392;5,295
2017;2;12;15;5,11;5,245;5,059
2017;2;12;16;4,63;4,86;4,838
2017;2;12;17;3,98;4,243;4,182
2017;2;12;18;3,5;3,65;3,546
2017;2;12;19;3,33;3,289;3,374
2017;2;12;20;3,28;3,234;3,315
2017;2;12;21;3,41;3,348;3,29
2017;2;12;22;3,73;3,6;3,625
2017;2;12;23;4,21;4,02;4,021
2017;2;13;0;4,69;4,482;4,521
2017;2;13;1;4,78;4,849;5,001
2017;2;13;2;4,23;4,68;4,586
2017;2;13;3;3,5;3,887;3,66
2017;2;13;4;3,22;3,261;2,847
2017;2;13;5;3,16;3,045;3,139
2017;2;13;6;3,05;3,068;3,124
2017;2;13;7;3,02;3,06;3,003
2017;2;13;8;3,15;3,085;2,877
2017;2;13;9;3,47;3,29;3,411
2017;2;13;10;3,86;3,705;3,687
2017;2;13;11;4,17;4,108;4,096
2017;2;13;12;4,42;4,376;4,347
2017;2;13;13;4,56;4,541;4,48
2017;2;13;14;4,62;4,652;4,517
2017;2;13;15;4,52;4,615;4,51
2017;2;13;16;4,27;4,389;4,311
2017;2;13;17;3,87;4,051;4,006
2017;2;13;18;3,45;3,589;3,574
2017;2;13;19;3,31;3,309;3,223
2017;2;13;20;3,35;3,258;3,271
2017;2;13;21;3,61;3,444;3,414
2017;2;13;22;3,95;3,792;3,822
2017;2;13;23;4,17;4,133;4,229
2017;2;14;0;4,25;4,299;4,269
2017;2;14;1;4,21;4,286;4,273
2017;2;14;2;4,06;4,152;4,02
2017;2;14;3;3,74;3,924;3,924
2017;2;14;4;3,33;3,51;3,377
2017;2;14;5;2,78;2,978;3,032
2017;2;14;6;2,49;2,541;2,412
2017;2;14;7;2,68;2,442;2,449
2017;2;14;8;2,85;2,735;2,806
2017;2;14;9;2,94;3,019;3,025
2017;2;14;10;2,98;3,032;2,984
2017;2;14;11;2,98;3,059;3,007
2017;2;14;12;3,03;3,029;2,958
2017;2;14;13;3,07;3,063;3,006
2017;2;14;14;3,1;3,159;3,056
2017;2;14;15;3,06;3,109;3,047
2017;2;14;16;3,01;3,047;2,983
2017;2;14;17;2,88;2,95;2,935
2017;2;14;18;2,77;2,818;2,758
2017;2;14;19;2,9;2,822;2,701
2017;2;14;20;3,22;3,085;3,007
2017;2;14;21;3,57;3,446;3,441
2017;2;14;22;3,81;3,809;3,779
2017;2;14;23;3,94;3,988;3,895
2017;2;15;0;3,29;3,715;3,944
2017;2;15;1;2,41;2,86;2,633
2017;2;15;2;2,63;2,357;1,665
2017;2;15;3;2,89;2,574;3,197
2017;2;15;4;2,88;3,016;2,889
2017;2;15;5;3,03;3,053;2,75
2017;2;15;6;3,12;3,062;3,259
2017;2;15;7;3,04;3,129;3,228
2017;2;15;8;2,68;2,882;2,753
2017;2;15;9;2,57;2,617;2,45
2017;2;15;10;2,81;2,603;2,573
2017;2;15;11;3,14;2,936;3,027
2017;2;15;12;3,35;3,304;3,397
2017;2;15;13;3,41;3,46;3,411
2017;2;15;14;3,34;3,459;3,364
2017;2;15;15;3,12;3,256;3,211
2017;2;15;16;2,73;2,868;2,871
2017;2;15;17;2,34;2,484;2,4
2017;2;15;18;2,09;2,167;2,123
2017;2;15;19;2,04;2,01;1,946
2017;2;15;20;2,06;2,037;2,018
2017;2;15;21;2,16;2,115;2,101
2017;2;15;22;2,33;2,298;2,23
2017;2;15;23;2,4;2,401;2,462
2017;2;16;0;2,32;2,421;2,397
2017;2;16;1;2,19;2,272;2,171
2017;2;16;2;2,12;2,185;1,993
2017;2;16;3;2,01;2,041;2,155
2017;2;16;4;1,99;1,953;1,812
2017;2;16;5;2,03;1,968;1,983
2017;2;16;6;1,96;2,024;2,095
2017;2;16;7;1,88;2,007;1,989
2017;2;16;8;1,77;1,866;1,634
2017;2;16;9;1,62;1,759;1,744
2017;2;16;10;1,46;1,584;1,548
2017;2;16;11;1,4;1,452;1,353
2017;2;16;12;1,52;1,485;1,424
2017;2;16;13;1,69;1,586;1,619
2017;2;16;14;1,91;1,832;1,826
2017;2;16;15;2,08;2,06;2,032
2017;2;16;16;2,1;2,17;2,17
2017;2;16;17;2,09;2,181;2,049
2017;2;16;18;2,06;2,11;2,047
2017;2;16;19;2,06;2,109;2,092
2017;2;16;20;2,05;2,11;1,998
2017;2;16;21;2,08;2,119;2,022
2017;2;16;22;2,29;2,237;2,113
2017;2;16;23;2,58;2,468;2,483
2017;2;17;0;2,83;2,725;2,79
2017;2;17;1;2,98;2,972;2,982
2017;2;17;2;3,09;3,108;2,968
2017;2;17;3;3,05;3,107;3,152
2017;2;17;4;2,59;2,856;2,887
2017;2;17;5;1,92;2,271;2,116
2017;2;17;6;1,25;1,493;1,404
2017;2;17;7;0,7;0,889;0,923
2017;2;17;8;0,44;0,585;0,262
2017;2;17;9;0,41;0,377;0,336
2017;2;17;10;0,7;0,502;0,527
2017;2;17;11;1,22;1,035;1,069
2017;2;17;12;1,63;1,532;1,463
2017;2;17;13;1,85;1,908;2,124
2017;2;17;14;1,96;2,088;1,788
2017;2;17;15;1,9;2,033;2,073
2017;2;17;16;1,62;1,838;1,809
2017;2;17;17;1,39;1,527;1,324
2017;2;17;18;1,74;1,445;1,287
2017;2;17;19;2,41;2,074;2,223
2017;2;17;20;2,77;2,723;2,867
2017;2;17;21;2,92;3,028;2,966
2017;2;17;22;2,96;3,084;2,937
2017;2;17;23;2,68;2,89;2,958
2017;2;18;0;2,2;2,416;2,39
2017;2;18;1;1,91;1,973;1,821
2017;2;18;2;1,83;1,779;1,692
2017;2;18;3;1,88;1,798;1,848
2017;2;18;4;1,78;1,836;1,851
2017;2;18;5;1,37;1,64;1,626
2017;2;18;6;0,82;1,152;1,047
2017;2;18;7;0,34;0,614;0,493
2017;2;18;8;0,28;0,457;0,055
2017;2;18;9;0,78;0,537;0,519
2017;2;18;10;1,16;1,061;1,132
2017;2;18;11;1,53;1,5;1,489
2017;2;18;12;1,99;1,916;1,763
2017;2;18;13;2,41;2,341;2,327
2017;2;18;14;2,71;2,65;2,702
2017;2;18;15;2,86;2,897;2,827
2017;2;18;16;2,73;2,903;2,874
2017;2;18;17;2,41;2,655;2,562
2017;2;18;18;2,05;2,222;2,145
2017;2;18;19;1,9;1,881;1,95
2017;2;18;20;1,78;1,774;1,778
2017;2;18;21;1,7;1,711;1,707
2017;2;18;22;1,53;1,647;1,665
2017;2;18;23;1,34;1,48;1,36
2017;2;19;0;1,17;1,219;1,205
2017;2;19;1;1,06;1,096;1,06
2017;2;19;2;1,0;1,103;0,914
2017;2;19;3;1,06;1,047;1,0
2017;2;19;4;1,06;1,123;1,067
2017;2;19;5;0,93;1,102;1,02
2017;2;19;6;0,89;0,941;0,818
2017;2;19;7;1,07;1,026;0,961
2017;2;19;8;1,35;1,294;1,208
2017;2;19;9;1,75;1,652;1,585
2017;2;19;10;2,07;2,054;2,128
2017;2;19;11;2,21;2,239;2,279
2017;2;19;12;2,42;2,407;2,3
2017;2;19;13;2,7;2,596;2,591
2017;2;19;14;2,96;2,919;2,901
2017;2;19;15;2,98;3,077;3,102
2017;2;19;16;2,61;2,905;2,883
2017;2;19;17;2,13;2,319;2,223
2017;2;19;18;1,93;1,937;1,771
2017;2;19;19;2,0;1,816;1,923
2017;2;19;20;2,01;1,992;2,068
2017;2;19;21;1,78;1,957;1,952
2017;2;19;22;1,58;1,7;1,568
2017;2;19;23;1,41;1,456;1,432
2017;2;20;0;1,3;1,364;1,301
2017;2;20;1;1,38;1,374;1,252
2017;2;20;2;1,51;1,438;1,408
2017;2;20;3;1,37;1,482;1,665
2017;2;20;4;1,16;1,334;1,151
2017;2;20;5;1,02;1,131;1,006
2017;2;20;6;0,86;0,979;0,981
2017;2;20;7;1,38;1,194;0,855
2017;2;20;8;2,54;1,951;1,851
2017;2;20;9;2,85;2,948;3,511
2017;2;20;10;2,47;2,954;2,94
2017;2;20;11;2,54;2,527;2,04
2017;2;20;12;3,48;2,861;2,732
2017;2;20;13;4,3;3,925;4,366
2017;2;20;14;4,42;4,508;4,69
2017;2;20;15;4,12;4,442;4,284
2017;2;20;16;3,64;3,864;3,718
2017;2;20;17;3,11;3,268;3,185
2017;2;20;18;2,75;2,785;2,748
2017;2;20;19;2,65;2,603;2,57
2017;2;20;20;2,64;2,605;2,619
2017;2;20;21;2,6;2,574;2,641
2017;2;20;22;2,53;2,554;2,536
2017;2;20;23;2,4;2,475;2,491
2017;2;21;0;2,4;2,363;2,297
2017;2;21;1;2,59;2,475;2,443
2017;2;21;2;2,84;2,739;2,677
2017;2;21;3;2,69;2,893;3,059
2017;2;21;4;1,81;2,356;2,372
2017;2;21;5;1,11;1,409;0,998
2017;2;21;6;1,54;1,158;0,777
2017;2;21;7;2,17;1,83;2,26
2017;2;21;8;2,63;2,515;2,532
2017;2;21;9;3,07;2,971;3,037
2017;2;21;10;3,31;3,276;3,29
2017;2;21;11;3,39;3,444;3,426
2017;2;21;12;3,42;3,486;3,419
2017;2;21;13;3,46;3,479;3,452
2017;2;21;14;3,34;3,411;3,414
2017;2;21;15;3,19;3,236;3,075
2017;2;21;16;2,93;3,013;3,041
2017;2;21;17;2,52;2,702;2,684
2017;2;21;18;2,17;2,255;2,182
2017;2;21;19;2,07;2,024;1,905
2017;2;21;20;2,17;2,04;2,06
2017;2;21;21;2,38;2,293;2,205
2017;2;21;22;2,69;2,591;2,532
2017;2;21;23;2,96;2,916;2,92
2017;2;22;0;3,14;3,161;3,058
2017;2;22;1;3,33;3,329;3,234
2017;2;22;2;3,43;3,415;3,368
2017;2;22;3;3,54;3,57;3,455
2017;2;22;4;3,57;3,58;3,464
2017;2;22;5;3,41;3,547;3,475
2017;2;22;6;2,99;3,219;3,242
2017;2;22;7;2,61;2,759;2,784
2017;2;22;8;2,03;2,281;2,197
2017;2;22;9;1,57;1,736;1,716
2017;2;22;10;1,47;1,468;1,301
2017;2;22;11;1,64;1,478;1,509
2017;2;22;12;1,93;1,838;1,802
2017;2;22;13;2,26;2,167;2,165
2017;2;22;14;2,65;2,565;2,512
2017;2;22;15;2,99;2,875;2,882
2017;2;22;16;3,17;3,171;3,195
2017;2;22;17;3,24;3,297;3,173
2017;2;22;18;3,34;3,305;3,195
2017;2;22;19;3,55;3,45;3,374
2017;2;22;20;3,74;3,649;3,621
2017;2;22;21;3,84;3,847;3,8
2017;2;22;22;3,98;3,957;3,827
2017;2;22;23;4,13;4,093;4,017
2017;2;23;0;4,23;4,208;4,154
2017;2;23;1;4,43;4,304;4,224
2017;2;23;2;4,71;4,566;4,422
2017;2;23;3;4,8;4,804;4,867
2017;2;23;4;4,58;4,782;4,576
2017;2;23;5;4,31;4,473;4,212
2017;2;23;6;4,23;4,209;4,049
2017;2;23;7;4,35;4,25;4,152
2017;2;23;8;4,29;4,32;4,311
2017;2;23;9;4,16;4,287;4,153
2017;2;23;10;4,07;4,109;3,987
2017;2;23;11;4,01;4,01;3,997
2017;2;23;12;4,01;4,027;3,953
2017;2;23;13;4,02;4,042;3,968
2017;2;23;14;3,96;4,027;3,994
2017;2;23;15;3,89;3,943;3,824
2017;2;23;16;3,9;3,876;3,795
2017;2;23;17;3,77;3,82;3,881
2017;2;23;18;3,66;3,75;3,637
2017;2;23;19;3,72;3,643;3,544
2017;2;23;20;3,85;3,764;3,793
2017;2;23;21;4,06;3,986;3,885
2017;2;23;22;4,34;4,196;4,186
2017;2;23;23;4,68;4,506;4,515
2017;2;24;0;5,04;4,899;4,83
2017;2;24;1;5,46;5,295;5,183
2017;2;24;2;5,79;5,665;5,572
2017;2;24;3;5,83;5,909;5,849
2017;2;24;4;5,72;5,875;5,473
2017;2;24;5;5,68;5,684;5,355
2017;2;24;6;5,69;5,653;5,483
2017;2;24;7;5,84;5,732;5,576
2017;2;24;8;5,8;5,812;5,711
2017;2;24;9;5,48;5,687;5,536
2017;2;24;10;5,1;5,308;5,061
2017;2;24;11;4,65;4,776;4,727
2017;2;24;12;4,12;4,316;4,289
2017;2;24;13;3,71;3,808;3,677
2017;2;24;14;3,5;3,522;3,47
2017;2;24;15;3,57;3,443;3,396
2017;2;24;16;3,67;3,599;3,639
2017;2;24;17;3,62;3,687;3,788
2017;2;24;18;3,65;3,66;3,507
2017;2;24;19;3,62;3,657;3,69
2017;2;24;20;3,46;3,587;3,566
2017;2;24;21;3,21;3,362;3,287
2017;2;24;22;3,0;3,079;3,064
2017;2;24;23;2,88;2,888;2,933
2017;2;25;0;2,86;2,829;2,874
2017;2;25;1;2,93;2,91;2,963
2017;2;25;2;3,12;3,075;2,97
2017;2;25;3;3,31;3,286;3,327
2017;2;25;4;3,5;3,479;3,361
2017;2;25;5;3,66;3,665;3,552
2017;2;25;6;3,88;3,846;3,747
2017;2;25;7;4,42;4,215;4,048
2017;2;25;8;4,7;4,565;4,613
2017;2;25;9;4,72;4,808;4,711
2017;2;25;10;4,52;4,628;4,514
2017;2;25;11;4,13;4,226;4,19
2017;2;25;12;3,67;3,747;3,682
2017;2;25;13;3,18;3,203;3,187
2017;2;25;14;2,71;2,725;2,782
2017;2;25;15;2,32;2,356;2,335
2017;2;25;16;2,26;2,185;2,072
2017;2;25;17;2,45;2,269;2,325
2017;2;25;18;2,64;2,586;2,661
2017;2;25;19;2,92;2,891;2,795
2017;2;25;20;3,21;3,115;3,052
2017;2;25;21;3,4;3,433;3,396
2017;2;25;22;3,41;3,483;3,427
2017;2;25;23;3,23;3,387;3,35
2017;2;26;0;2,99;3,088;3,06
2017;2;26;1;2,8;2,801;2,828
2017;2;26;2;2,73;2,647;2,614
2017;2;26;3;2,75;2,708;2,815
2017;2;26;4;2,76;2,747;2,71
2017;2;26;5;2,87;2,852;2,747
2017;2;26;6;3,09;2,999;2,993
2017;2;26;7;3,55;3,377;3,38
2017;2;26;8;3,84;3,707;3,661
2017;2;26;9;3,9;3,868;3,951
2017;2;26;10;3,64;3,718;3,782
2017;2;26;11;3,16;3,285;3,264
2017;2;26;12;2,66;2,722;2,684
2017;2;26;13;2,26;2,353;2,24
2017;2;26;14;2,01;2,027;1,997
2017;2;26;15;1,98;1,915;1,898
2017;2;26;16;2,14;2,012;2,083
2017;2;26;17;2,35;2,285;2,357
2017;2;26;18;2,61;2,542;2,532
2017;2;26;19;2,85;2,798;2,907
2017;2;26;20;2,93;3,025;2,948
2017;2;26;21;2,99;3,035;2,987
2017;2;26;22;3,04;3,068;3,019
2017;2;26;23;3,03;3,071;3,084
2017;2;27;0;3,09;3,067;3,029
2017;2;27;1;3,17;3,132;3,199
2017;2;27;2;3,25;3,265;3,205
2017;2;27;3;3,28;3,305;3,371
2017;2;27;4;3,16;3,259;3,233
2017;2;27;5;3,04;3,096;3,052
2017;2;27;6;2,76;2,887;2,997
2017;2;27;7;2,62;2,703;2,677
2017;2;27;8;2,54;2,572;2,489
2017;2;27;9;2,24;2,4;2,514
2017;2;27;10;1,97;2,021;1,944
2017;2;27;11;1,78;1,751;1,734
2017;2;27;12;1,41;1,465;1,657
2017;2;27;13;0,95;1,113;1,073
2017;2;27;14;0,56;0,602;0,664
2017;2;27;15;0,6;0,642;0,388
2017;2;27;16;1,43;1,123;0,792
2017;2;27;17;2,57;2,099;2,151
2017;2;27;18;3,61;3,28;3,394
2017;2;27;19;4,54;4,259;4,471
2017;2;27;20;5,31;5,084;4,907
2017;2;27;21;6,06;5,784;5,751
2017;2;27;22;6,54;6,389;6,34
2017;2;27;23;6,8;6,765;6,584
2017;2;28;0;6,93;6,926;6,661
2017;2;28;1;6,51;6,781;6,804
2017;2;28;2;5,57;6,118;5,816
2017;2;28;3;4,52;4,93;4,667
2017;2;28;4;3,83;4,046;3,583
2017;2;28;5;3,54;3,516;3,414
2017;2;28;6;3,42;3,304;3,381
2017;2;28;7;3,29;3,287;3,356
2017;2;28;8;2,8;3,071;3,025
2017;2;28;9;2,07;2,339;2,302
2017;2;28;10;1,92;1,9;1,469
2017;2;28;11;2,62;2,076;1,95
2017;2;28;12;3,52;3,117;3,234
2017;2;28;13;4,34;4,122;4,122
2017;2;28;14;4,95;4,776;4,785
2017;2;28;15;5,32;5,253;5,243
2017;2;28;16;5,14;5,323;5,467
2017;2;28;17;4,52;4,923;4,8
2017;2;28;18;3,89;4,145;3,957
2017;2;28;19;3,58;3,597;3,476
2017;2;28;20;3,42;3,379;3,414
2017;2;28;21;3,35;3,314;3,296
2017;2;28;22;3,44;3,345;3,321
2017;2;28;23;3,59;3,481;3,501
2017;3;1;0;3,74;3,721;3,609
2017;3;1;1;3,82;3,814;3,731
2017;3;1;2;3,9;3,92;3,76
2017;3;1;3;3,92;3,944;3,733
2017;3;1;4;3,79;3,844;3,795
2017;3;1;5;3,6;3,682;3,52
2017;3;1;6;3,59;3,578;3,415
2017;3;1;7;3,74;3,6;3,598
2017;3;1;8;3,48;3,629;3,702
2017;3;1;9;3,09;3,332;3,187
2017;3;1;10;2,85;2,931;2,766
2017;3;1;11;2,86;2,782;2,773
2017;3;1;12;3,11;2,936;2,957
2017;3;1;13;3,47;3,303;3,384
2017;3;1;14;3,84;3,74;3,711
2017;3;1;15;4,17;4,081;4,058
2017;3;1;16;4,34;4,322;4,307
2017;3;1;17;4,14;4,325;4,331
2017;3;1;18;3,76;3,984;3,858
2017;3;1;19;3,46;3,565;3,448
2017;3;1;20;3,25;3,277;3,275
2017;3;1;21;3,15;3,126;3,128
2017;3;1;22;2,98;3,025;3,14
2017;3;1;23;2,69;2,813;2,864
2017;3;2;0;2,24;2,45;2,489
2017;3;2;1;1,69;1,934;1,948
2017;3;2;2;1,41;1,478;1,248
2017;3;2;3;1,44;1,309;1,44
2017;3;2;4;1,57;1,476;1,473
2017;3;2;5;1,66;1,684;1,713
2017;3;2;6;1,54;1,67;1,749
2017;3;2;7;1,5;1,627;1,542
2017;3;2;8;1,32;1,454;1,401
2017;3;2;9;1,23;1,303;1,262
2017;3;2;10;1,29;1,241;1,236
2017;3;2;11;1,46;1,458;1,407
2017;3;2;12;1,72;1,688;1,641
2017;3;2;13;2,04;1,936;1,929
2017;3;2;14;2,36;2,26;2,296
2017;3;2;15;2,62;2,558;2,611
2017;3;2;16;3,01;2,857;2,775
2017;3;2;17;3,38;3,215;3,275
2017;3;2;18;3,76;3,605;3,619
2017;3;2;19;4,1;3,951;3,957
2017;3;2;20;4,16;4,172;4,224
2017;3;2;21;3,83;4,061;4,074
2017;3;2;22;3,25;3,531;3,498
2017;3;2;23;2,94;3,036;2,843
2017;3;3;0;2,81;2,786;2,811
2017;3;3;1;2,67;2,683;2,737
2017;3;3;2;2,48;2,53;2,45
2017;3;3;3;2,18;2,263;2,443
2017;3;3;4;1,99;2,007;1,882
2017;3;3;5;1,9;1,837;1,91
2017;3;3;6;1,74;1,805;1,941
2017;3;3;7;1,55;1,696;1,808
2017;3;3;8;1,33;1,461;1,364
2017;3;3;9;1,08;1,259;1,312
2017;3;3;10;1,03;1,034;0,985
2017;3;3;11;1,37;1,277;1,103
2017;3;3;12;2,07;1,765;1,751
2017;3;3;13;2,83;2,579;2,701
2017;3;3;14;3,45;3,29;3,416
2017;3;3;15;3,84;3,758;3,871
2017;3;3;16;3,97;4,04;4,037
2017;3;3;17;3,76;3,956;3,955
2017;3;3;18;3,47;3,619;3,529
2017;3;3;19;3,42;3,421;3,222
2017;3;3;20;3,57;3,401;3,413
2017;3;3;21;3,77;3,665;3,648
2017;3;3;22;3,9;3,848;3,774
2017;3;3;23;4,01;3,97;3,89
2017;3;4;0;4,12;4,078;3,963
2017;3;4;1;4,19;4,169;4,121
2017;3;4;2;4,22;4,203;4,022
2017;3;4;3;4,23;4,231;4,21
2017;3;4;4;4,08;4,135;4,028
2017;3;4;5;3,87;3,971;3,884
2017;3;4;6;3,69;3,762;3,658
2017;3;4;7;3,73;3,654;3,665
2017;3;4;8;3,54;3,637;3,544
2017;3;4;9;3,27;3,39;3,437
2017;3;4;10;3,0;3,087;3,115
2017;3;4;11;2,75;2,796;2,807
2017;3;4;12;2,61;2,629;2,647
2017;3;4;13;2,67;2,622;2,596
2017;3;4;14;2,89;2,748;2,8
2017;3;4;15;3,22;3,076;3,134
2017;3;4;16;3,56;3,475;3,532
2017;3;4;17;3,69;3,734;3,824
2017;3;4;18;3,69;3,806;3,731
2017;3;4;19;3,64;3,733;3,714
2017;3;4;20;3,5;3,588;3,508
2017;3;4;21;3,36;3,442;3,381
2017;3;4;22;3,32;3,321;3,24
2017;3;4;23;3,39;3,328;3,322
2017;3;5;0;3,69;3,505;3,446
2017;3;5;1;4,17;3,965;3,95
2017;3;5;2;4,52;4,416;4,411
2017;3;5;3;4,48;4,618;4,717
2017;3;5;4;4,18;4,439;4,156
2017;3;5;5;3,85;4,026;3,79
2017;3;5;6;3,67;3,717;3,56
2017;3;5;7;4,06;3,753;3,617
2017;3;5;8;4,45;4,198;4,286
2017;3;5;9;4,64;4,549;4,643
2017;3;5;10;4,56;4,555;4,608
