-BEGIN HEADER-
Dataset: NASA_Baron_Hourly.csv
Variabel: WS10M, WD10M, RH2M, T2M, PS
Mode: Best Stacking (XGB + Best DL) per variabel
WS10M | Model: XGB-LSTM [WS10M] | MAE=0.19 RMSE=0.253 sMAPE=7.13% R2=0.962
WD10M | Model: XGB-LSTM [WD10M] | MAE=N/A RMSE=N/A CircularMAE=2.605° R2=N/A
RH2M | Model: XGB-LSTM [RH2M] | MAE=1.076 RMSE=1.446 MAE=1.08 R2=0.964
T2M | Model: XGB-LSTM [T2M] | MAE=0.226 RMSE=0.296 sMAPE=0.87% R2=0.973
PS | Model: XGB-LSTM [PS] | MAE=0.023 RMSE=0.029 MAE=0.023 R2=0.969

Forecast Summary:
Ringkasan prediksi cuaca untuk periode 01-01-2023 hingga 08-01-2023:

▸ Kecepatan angin (WS10M): rata-rata **1.24 m/s**, kategori **tenang (calm)**, tren menurun menuju akhir periode. Tertinggi **4.68 m/s**, terendah **0.68 m/s**. Puncak pukul **12:00**, terendah pukul **01:00**. Model: **XGB-LSTM [WS10M]** | sMAPE **7.13%** | RMSE **0.253** (akurasi **tinggi**).

▸ Arah angin (WD10M): rata-rata **266.30 derajat**, kategori **dari barat daya**, tren menurun menuju akhir periode. Tertinggi **292.11 derajat**, terendah **257.88 derajat**. Puncak pukul **08:00**, terendah pukul **01:00**. Model: **XGB-LSTM [WD10M]** | CircularMAE **2.605°** | Acc±15° **98.3%** (akurasi **tinggi**).

▸ Kelembaban udara (RH2M): rata-rata **57.16 %**, kategori **nyaman**, tren menurun menuju akhir periode. Tertinggi **86.74 %**, terendah **54.38 %**. Puncak pukul **07:00**, terendah pukul **06:00**. Model: **XGB-LSTM [RH2M]** | MAE **1.08%** | RMSE **1.446** (akurasi **tinggi**).

▸ Suhu udara (T2M): rata-rata **22.26 °C**, kategori **sejuk**, tren menurun menuju akhir periode. Tertinggi **26.67 °C**, terendah **21.35 °C**. Puncak pukul **09:00**, terendah pukul **23:00**. Model: **XGB-LSTM [T2M]** | sMAPE **0.87%** | RMSE **0.296** (akurasi **tinggi**).

▸ Tekanan atmosfer (PS): rata-rata **98.69 kPa**, kategori **rendah**, tren relatif stabil sepanjang periode. Tertinggi **99.32 kPa**, terendah **98.65 kPa**. Puncak pukul **07:00**, terendah pukul **23:00**. Model: **XGB-LSTM [PS]** | MAE **0.02%** | RMSE **0.029** (akurasi **tinggi**).


Rata-rata error keseluruhan: **2.28%** — tingkat akurasi prediksi tergolong **tinggi** (CircularMAE untuk arah angin, MAE/sMAPE untuk variabel lain).

Klasifikasi lokasi: **Very Stable** — kondisi atmosfer sangat konsisten — ideal untuk prediksi energi jangka panjang pada PLTB. Hasil ini dapat digunakan sebagai referensi dalam perencanaan dan optimasi sistem PLTB.

-END HEADER-

YEAR;MO;DY;HR;WS10M;WD10M;RH2M;T2M;PS;XGB_Base_WS10M;XGB_LSTM_WS10M;XGB_Base_WD10M;XGB_LSTM_WD10M;XGB_Base_RH2M;XGB_LSTM_RH2M;XGB_Base_T2M;XGB_LSTM_T2M;XGB_Base_PS;XGB_LSTM_PS
2020;6;18;20;6,24;125,94;90,19;25,69;99,3;6,014;5,833;126,122;125,812;90,785;91,448;25,511;25,408;99,305;99,321
2020;6;18;21;6,11;122,74;90,5;25,55;99,31;5,969;6,047;122,585;122,921;90,713;91,237;25,466;25,329;99,318;99,328
2020;6;18;22;5,96;119,62;90,75;25,43;99,31;5,887;5,906;119,813;120,137;90,848;91,025;25,356;25,294;99,303;99,311
2020;6;18;23;5,81;116,53;91,12;25,28;99,3;5,696;5,61;116,69;117,601;91,072;90,879;25,229;25,214;99,282;99,266
2020;6;19;0;5,65;113,73;91,69;25,11;99,27;5,707;5,692;113,683;115,181;91,373;90,757;25,097;25,058;99,255;99,203
2020;6;19;1;5,49;112,66;91,94;24,94;99,23;5,494;5,529;112,596;111,928;91,882;91,331;24,971;24,953;99,219;99,187
2020;6;19;2;5,49;113,28;91,88;24,82;99,21;5,384;5,346;113,278;112,381;92,099;91,596;24,805;24,737;99,197;99,186
2020;6;19;3;5,54;114,58;91,62;24,75;99,2;5,434;5,35;114,568;113,555;92,054;91,871;24,692;24,53;99,204;99,197
2020;6;19;4;5,63;116,64;91,19;24,71;99,2;5,557;5,679;116,104;114,696;91,544;91,772;24,71;24,489;99,209;99,217
2020;6;19;5;5,54;117,54;90,88;24,65;99,25;5,539;5,654;117,087;117,266;90,904;90,921;24,653;24,628;99,249;99,249
2020;6;19;6;5,92;116,57;89,56;25,23;99,34;5,814;5,956;116,12;117,446;88,929;89,308;25,355;25,354;99,32;99,287
2020;6;19;7;6,62;114,99;87,31;26,07;99,43;6,384;6,16;114,752;115,615;86,321;85,042;26,019;26,326;99,397;99,33
2020;6;19;8;7,14;114,49;83,25;26,83;99,48;6,956;6,923;114,51;114,505;82,845;81,328;26,869;26,915;99,449;99,371
2020;6;19;9;7,04;114,43;79,38;27,45;99,5;7,117;7,046;114,581;115,65;79,516;79,824;27,654;27,456;99,467;99,395
2020;6;19;10;6,99;115,48;77,44;27,82;99,46;6,875;6,828;115,47;116,248;76,627;77,891;28,038;27,903;99,452;99,379
2020;6;19;11;7,14;117,38;76,06;28,14;99,39;6,887;6,865;117,0;118,31;75,765;75,775;28,265;28,156;99,381;99,333
2020;6;19;12;7,02;119,48;75,25;28,27;99,3;6,95;7,012;119,53;120,714;74,949;75,189;28,3;28,187;99,305;99,271
2020;6;19;13;6,77;120,59;75,44;28,15;99,23;6,855;6,992;120,737;122,472;75,109;75,858;28,273;28,08;99,233;99,212
2020;6;19;14;6,52;121,52;77,0;27,76;99,19;6,62;6,541;121,717;122,304;76,667;77,007;27,887;27,846;99,192;99,177
2020;6;19;15;6,2;123,65;80,06;27,16;99,19;6,226;6,5;123,422;122,648;79,754;78,897;27,331;27,383;99,183;99,176
2020;6;19;16;5,66;125,51;84,25;26,46;99,22;5,82;6,046;125,198;125,05;83,626;83,235;26,476;26,718;99,217;99,208
2020;6;19;17;5,24;125,59;87,5;25,65;99,25;5,071;5,491;125,26;125,904;87,918;87,863;25,748;25,927;99,272;99,267
2020;6;19;18;5,41;124,06;88,12;25,3;99,29;5,176;5,128;124,078;124,219;89,61;89,461;25,283;25,334;99,32;99,33
2020;6;19;19;5,36;121,05;88,31;25,06;99,35;5,21;5,374;121,168;121,524;89,447;90,332;25,054;25,082;99,357;99,377
2020;6;19;20;5,12;118,05;88,75;24,8;99,38;5,25;5,353;118,337;117,66;89,28;90,415;24,979;24,95;99,394;99,398
2020;6;19;21;4,82;116,36;89,06;24,56;99,39;4,973;5,067;116,529;114,98;89,171;90,179;24,759;24,781;99,403;99,405
2020;6;19;22;4,52;115,15;89,31;24,36;99,39;4,567;4,622;115,009;114,668;89,687;90,047;24,536;24,622;99,385;99,389
2020;6;19;23;4,32;114,48;89,44;24,21;99,38;4,344;4,543;114,502;114,166;89,848;89,971;24,335;24,423;99,362;99,347
2020;6;20;0;4,23;114,77;89,38;24,12;99,34;4,224;4,208;114,621;114,454;89,878;89,822;24,194;24,181;99,331;99,288
2020;6;20;1;4,23;115,85;89,31;24,05;99,27;4,233;4,339;115,396;114,751;89,773;90,228;24,104;24,017;99,283;99,274
2020;6;20;2;4,28;117,88;89,25;24,01;99,21;4,245;4,224;117,172;116,486;89,762;90,154;24,062;23,818;99,234;99,268
2020;6;20;3;4,33;119,53;89,25;23,97;99,18;4,338;4,41;119,555;118,432;89,734;89,996;23,978;23,687;99,2;99,251
2020;6;20;4;4,28;119,89;89,31;23,88;99,18;4,322;4,543;119,885;119,182;89,391;89,62;23,96;23,726;99,192;99,235
2020;6;20;5;4,18;119,44;89,5;23,83;99,21;4,234;4,578;119,66;118,665;89,217;88,815;23,884;23,988;99,215;99,242
2020;6;20;6;4,21;118,37;88,12;24,79;99,26;4,483;4,453;118,541;118,169;87,373;87,6;24,923;24,911;99,271;99,271
2020;6;20;7;5,01;117,2;84,44;25,99;99,32;4,908;4,764;117,373;117,356;84,354;83,813;25,844;25,872;99,321;99,308
2020;6;20;8;5,51;118,64;81,19;26,95;99,35;5,385;5,159;118,374;116,872;80,527;79,974;26,959;26,56;99,352;99,321
2020;6;20;9;5,54;119,93;78,38;27,71;99,33;5,617;6,072;119,934;120,972;78,255;77,536;27,712;27,385;99,336;99,309
2020;6;20;10;5,68;121,5;76,31;28,33;99,28;5,74;5,385;121,774;122,197;76,095;75,619;28,312;28,108;99,277;99,264
2020;6;20;11;5,94;123,08;74,69;28,78;99,22;5,857;5,989;123,271;123,971;74,937;74,696;28,637;28,502;99,206;99,188
2020;6;20;12;6,17;123,53;73,69;28,98;99,15;6,011;6,062;123,756;125,536;73,821;74,418;28,878;28,617;99,142;99,108
2020;6;20;13;6,27;123,0;73,06;28,93;99,1;6,273;6,046;123,398;124,906;73,477;74,661;28,875;28,59;99,09;99,051
2020;6;20;14;6,13;122,88;73,94;28,57;99,06;6,255;6,429;123,38;123,483;74,352;75,36;28,509;28,389;99,062;99,036
2020;6;20;15;5,78;124,59;76,81;27,97;99,05;5,929;5,88;124,731;123,415;76,824;76,562;27,997;27,884;99,056;99,053
2020;6;20;16;5,27;126,8;81,62;27,07;99,06;5,365;5,572;126,663;125,835;81,18;80,188;27,079;27,108;99,078;99,093
2020;6;20;17;4,86;127,68;86,75;25,88;99,11;4,707;4,967;127,665;127,518;86,586;85,106;25,987;26,149;99,129;99,144
2020;6;20;18;5,01;126,69;88,12;25,44;99,18;4,735;4,681;126,626;126,849;89,08;87,612;25,351;25,377;99,187;99,194
2020;6;20;19;5,04;124,65;89,0;25,21;99,26;4,879;4,93;124,714;124,473;89,505;89,344;25,129;25,048;99,25;99,246
2020;6;20;20;4,91;122,78;89,81;25,05;99,31;4,981;4,871;122,555;121,919;89,703;90,095;24,998;24,833;99,304;99,291
2020;6;20;21;4,71;121,84;90,5;24,87;99,33;4,757;4,792;121,978;120,494;90,391;90,24;24,866;24,666;99,327;99,316
2020;6;20;22;4,55;121,89;91,12;24,64;99,32;4,515;4,542;121,95;120,575;90,915;90,38;24,679;24,594;99,321;99,314
2020;6;20;23;4,44;121,85;91,69;24,43;99,28;4,387;4,448;121,959;121,737;91,424;90,541;24,484;24,514;99,285;99,275
2020;6;21;0;4,35;122,01;91,88;24,23;99,23;4,356;4,4;122,133;122,161;91,791;90,652;24,279;24,357;99,234;99,207
2020;6;21;1;4,28;122,79;92,06;24,05;99,15;4,284;4,39;122,476;121,631;92,09;91,407;24,08;24,217;99,178;99,173
2020;6;21;2;4,24;123,43;92,19;23,89;99,1;4,216;4,256;123,341;122,956;92,197;91,709;23,946;23,968;99,123;99,148
2020;6;21;3;4,19;123,6;92,19;23,79;99,08;4,171;4,254;123,493;122,796;92,401;91,929;23,74;23,735;99,099;99,123
2020;6;21;4;4,1;123,81;92,5;23,69;99,09;4,111;4,371;123,716;122,189;92,471;91,874;23,706;23,67;99,098;99,12
2020;6;21;5;4,0;124,0;92,69;23,67;99,14;4,02;4,306;124,038;122,626;92,367;91,271;23,688;23,787;99,142;99,147
2020;6;21;6;4,14;123,6;90,06;24,75;99,2;4,321;4,351;123,508;123,2;90,223;90,219;24,66;24,568;99,201;99,193
2020;6;21;7;5,11;122,84;85,62;25,98;99,26;4,891;4,508;122,501;122,91;85,615;86,533;25,888;25,68;99,256;99,24
2020;6;21;8;5,6;122,47;81,44;26,94;99,29;5,522;5,596;122,515;122,612;81,424;81,686;26,964;26,627;99,288;99,256
2020;6;21;9;5,72;122,74;78,12;27,69;99,26;5,702;5,899;122,633;123,204;77,793;77,972;27,743;27,578;99,273;99,246
2020;6;21;10;5,88;123,39;75,88;28,26;99,2;5,87;5,677;123,362;124,34;75,59;75,119;28,302;28,301;99,214;99,201
2020;6;21;11;5,9;124,36;74,31;28,65;99,11;5,878;6,115;124,821;125,374;74,175;73,629;28,643;28,61;99,121;99,121
2020;6;21;12;5,77;125,3;73,5;28,81;99,03;5,881;5,9;125,461;126,482;73,525;73,358;28,802;28,613;99,036;99,033
2020;6;21;13;5,55;124,85;73,44;28,79;98,94;5,635;5,705;125,137;127,131;73,429;73,964;28,916;28,505;98,963;98,961
2020;6;21;14;5,34;124,81;74,69;28,5;98,89;5,4;5,488;124,819;125,402;74,495;75,247;28,515;28,246;98,915;98,919
2020;6;21;15;5,1;125,59;77,88;27,94;98,88;5,111;5,14;125,374;125,365;77,517;77,166;28,027;27,727;98,898;98,916
2020;6;21;16;4,72;126,32;82,69;27,13;98,9;4,763;5,037;126,091;126,234;82,008;81,574;27,173;26,965;98,92;98,942
2020;6;21;17;4,22;125,57;88,62;26,02;98,95;4,215;4,59;125,26;126,263;87,503;86,82;26,196;26,039;98,967;98,991
2020;6;21;18;4,22;123,6;90,31;25,61;99,01;4,152;4,192;123,549;124,097;90,205;89,111;25,532;25,322;99,03;99,05
2020;6;21;19;4,22;121,6;91,0;25,4;99,07;4,161;4,163;121,689;121,212;91,034;90,955;25,278;25,073;99,083;99,11
2020;6;21;20;4,17;120,02;91,5;25,23;99,13;4,146;4,176;120,058;119,306;91,371;91,877;25,196;24,908;99,13;99,157
2020;6;21;21;4,07;118,93;91,75;25,07;99,16;4,08;4,131;119,041;118,188;91,794;92,035;25,03;24,774;99,151;99,169
2020;6;21;22;4,03;117,61;91,94;24,93;99,15;3,98;4,016;117,616;117,688;91,932;92,072;24,88;24,71;99,15;99,16
2020;6;21;23;3,98;116,36;92,06;24,77;99,14;3,943;4,002;116,644;116,589;92,178;92,048;24,733;24,629;99,13;99,122
2020;6;22;0;3,93;115,65;92,06;24,66;99,11;3,923;3,971;115,302;116,048;92,196;91,907;24,627;24,495;99,103;99,055
2020;6;22;1;3,92;115,49;92,0;24,55;99,07;3,889;3,963;115,302;115,069;92,196;92,377;24,509;24,41;99,065;99,028
2020;6;22;2;3,98;115,61;92,0;24,44;99,03;3,932;3,88;115,293;115,449;92,175;92,367;24,378;24,239;99,036;99,025
2020;6;22;3;4,06;115,63;91,94;24,38;99,02;4,011;3,984;115,315;115,103;92,164;92,31;24,302;24,098;99,027;99,037
2020;6;22;4;4,15;115,31;91,81;24,35;99,05;4,082;4,224;115,074;114,618;92,164;92,008;24,25;24,12;99,046;99,055
2020;6;22;5;4,19;114,8;91,69;24,3;99,09;4,158;4,355;114,687;114,193;91,891;91,163;24,277;24,311;99,096;99,09
2020;6;22;6;4,75;113,87;89,94;24,9;99,16;4,749;4,525;113,693;113,974;89,561;89,668;24,951;25,04;99,156;99,136
2020;6;22;7;5,62;113,32;87,06;25,76;99,24;5,492;5,022;113,299;113,3;86,458;85,23;25,814;26,074;99,216;99,18
2020;6;22;8;6,39;114,5;82,88;26,62;99,27;6,036;6,235;114,485;113,745;82,688;81,017;26,685;26,724;99,262;99,201
2020;6;22;9;6,5;114,65;79,44;27,33;99,27;6,396;6,14;114,666;116,865;79,291;78,969;27,481;27,263;99,262;99,206
2020;6;22;10;6,39;114,87;77,31;27,82;99,22;6,549;6,787;114,936;116,315;76,775;76,949;27,939;27,746;99,223;99,174
2020;6;22;11;6,29;115,29;75,81;28,19;99,15;6,169;6,036;115,392;116,86;75,662;75,282;28,21;28,088;99,145;99,113
2020;6;22;12;6,13;115,68;74,88;28,37;99,08;6,122;6,131;115,67;117,573;74,728;74,928;28,384;28,215;99,073;99,044
2020;6;22;13;5,89;116,74;74,69;28,34;99,0;5,871;6,082;116,98;117,67;74,746;75,511;28,35;28,17;99,004;98,988
2020;6;22;14;5,62;119,49;75,62;28,12;98,95;5,61;5,616;119,521;118,866;75,534;76,582;28,095;27,948;98,957;98,961
2020;6;22;15;5,25;123,29;78,25;27,62;98,93;5,314;5,588;123,182;122,244;78,499;78,161;27,707;27,488;98,939;98,964
2020;6;22;16;4,7;126,76;82,44;26,89;98,96;4,755;5,008;126,661;125,756;82,329;82,208;26,946;26,837;98,962;98,991
2020;6;22;17;4,17;127,15;87,56;25,83;99,01;4,2;4,515;126,946;127,907;87,329;86,922;25,991;26,062;99,016;99,036
2020;6;22;18;4,32;124,47;88,62;25,4;99,08;4,163;4,0;124,717;125,69;89,55;88,824;25,464;25,411;99,08;99,095
2020;6;22;19;4,4;120,53;89,38;25,08;99,17;4,261;4,284;120,63;121,029;89,868;90,306;25,088;25,114;99,148;99,156
2020;6;22;20;4,35;117,39;89,81;24,81;99,23;4,361;4,465;117,72;116,604;89,982;90,927;24,929;24,919;99,211;99,207
2020;6;22;21;4,23;116,09;90,06;24,61;99,27;4,22;4,312;116,252;114,43;90,301;90,948;24,694;24,702;99,251;99,238
2020;6;22;22;4,14;114,87;90,31;24,38;99,27;4,11;4,186;114,623;114,811;90,483;90,933;24,505;24,535;99,263;99,244
2020;6;22;23;4,08;113,37;90,62;24,15;99,24;4,012;4,113;113,285;113,887;90,729;90,863;24,24;24,363;99,238;99,218
2020;6;23;0;4,06;112,27;91,19;23,9;99,18;4,018;4,026;112,382;112,703;91,108;90,712;24,028;24,152;99,182;99,161
2020;6;23;1;4,05;111,16;91,62;23,69;99,12;4,018;4,123;111,658;111,363;91,592;91,21;23,797;23,982;99,125;99,132
2020;6;23;2;4,01;109,95;92,0;23,51;99,08;4,004;4,041;109,787;110,443;91,924;91,4;23,67;23,718;99,086;99,111
2020;6;23;3;3,96;109,26;92,5;23,31;99,07;3,964;4,071;109,374;108,58;92,177;91,677;23,519;23,45;99,073;99,096
2020;6;23;4;3,86;109,02;92,81;23,15;99,09;3,888;4,145;109,427;108,025;92,538;91,784;23,371;23,338;99,094;99,101
2020;6;23;5;3,78;109,3;92,69;23,04;99,14;3,814;4,136;108,512;108,284;92,736;91,433;23,406;23,44;99,14;99,137
2020;6;23;6;3,81;109,88;89,06;24,26;99,2;4,027;4,104;110,175;109,288;89,737;90,454;24,338;24,195;99,198;99,186
2020;6;23;7;4,64;111,43;83,19;25,72;99,28;4,575;4,356;110,867;110,559;84,14;86,217;25,611;25,195;99,259;99,233
2020;6;23;8;5,09;113,93;78,25;26,82;99,31;4,957;4,764;113,364;113,41;78,528;80,083;26,792;26,187;99,305;99,255
2020;6;23;9;5,11;115,55;75,56;27,55;99,3;5,236;5,68;115,743;116,995;75,155;74,955;27,611;27,332;99,296;99,255
2020;6;23;10;5,13;117,27;74,12;28,05;99,25;5,213;4,8;117,107;118,018;73,624;71,4;28,223;28,284;99,251;99,22
2020;6;23;11;5,08;118,85;73,31;28,39;99,18;5,119;5,355;119,007;120,021;72,814;70,727;28,409;28,652;99,17;99,151
2020;6;23;12;4,92;120,84;72,75;28,58;99,1;5,018;5,122;121,054;121,481;72,344;71,679;28,618;28,545;99,099;99,075
2020;6;23;13;4,68;123,0;72,5;28,64;99,02;4,781;4,807;123,257;123,454;72,67;73,299;28,558;28,302;99,031;99,018
2020;6;23;14;4,43;125,82;73,06;28,49;98,98;4,54;4,755;126,223;125,213;73,474;74,911;28,338;28,021;98,986;98,988
2020;6;23;15;4,25;131,05;76,19;27,97;99,0;4,34;4,277;131,257;127,759;76,084;76,514;27,852;27,587;98,985;98,985
2020;6;23;16;4,13;135,46;81,0;27,08;99,05;4,029;4,2;135,201;133,68;80,816;80,292;27,122;26,933;99,038;99,021
2020;6;23;17;3,9;137,03;87,81;25,78;99,13;3,81;4,05;136,975;136,246;86,87;85,34;25,938;26,05;99,115;99,09
2020;6;23;18;4,17;136,22;89,44;25,29;99,23;3,989;3,946;136,221;134,948;89,651;88,094;25,257;25,227;99,199;99,176
2020;6;23;19;4,4;134,78;89,5;25,12;99,31;4,276;4,192;134,894;132,47;90,298;90,204;24,976;24,838;99,296;99,263
2020;6;23;20;4,51;134,02;89,12;24,98;99,36;4,436;4,378;134,037;131,246;89,954;91,22;24,939;24,574;99,357;99,329
2020;6;23;21;4,64;133,98;88,81;24,83;99,39;4,521;4,486;134,028;131,253;89,464;91,141;24,818;24,397;99,378;99,36
2020;6;23;22;4,81;133,95;88,62;24,72;99,4;4,67;4,502;134,037;132,272;88,68;90,765;24,636;24,352;99,389;99,355
2020;6;23;23;4,85;133,43;88,81;24,57;99,38;4,791;4,77;133,794;132,867;88,64;90,326;24,512;24,316;99,372;99,318
2020;6;24;0;4,96;132,83;88,88;24,44;99,34;4,9;4,769;132,852;132,836;88,943;89,874;24,398;24,233;99,336;99,26
2020;6;24;1;5,06;131,93;88,75;24,33;99,29;5,012;4,879;131,861;131,262;89,081;90,095;24,271;24,179;99,285;99,241
2020;6;24;2;5,22;130,27;88,38;24,25;99,25;5,116;4,967;130,31;130,279;88,829;89,982;24,155;24,02;99,254;99,234
2020;6;24;3;5,14;128,21;88,44;24,12;99,22;5,178;5,069;128,427;127,892;88,64;89,791;24,035;23,877;99,237;99,243
2020;6;24;4;4,63;124,63;89,12;23,87;99,21;4,986;5,297;124,726;125,469;88,49;89,276;23,931;23,897;99,216;99,253
2020;6;24;5;4,32;121,25;89,44;23,67;99,23;4,4;4,707;121,3;121,304;89,13;88,327;23,76;24,071;99,24;99,278
2020;6;24;6;4,55;118,99;87,06;24,49;99,28;4,552;4,45;119,063;118,781;87,26;87,144;24,487;24,704;99,289;99,304
2020;6;24;7;5,36;118,47;82,31;25,67;99,35;5,169;4,911;118,423;118,082;81,99;82,729;25,593;25,625;99,337;99,328
2020;6;24;8;5,83;118,83;78,12;26,62;99,38;5,691;5,876;118,986;119,382;77,582;77,918;26,735;26,342;99,374;99,337
2020;6;24;9;5,83;119,0;75,25;27,32;99,36;5,874;5,825;119,138;120,69;74,649;74,667;27,479;27,117;99,365;99,326
2020;6;24;10;5,85;120,68;73,75;27,83;99,31;5,866;5,868;120,545;120,91;73,434;72,106;28,017;27,837;99,311;99,281
2020;6;24;11;5,89;122,59;72,88;28,19;99,25;5,818;5,703;122,601;123,899;72,276;71,33;28,231;28,23;99,232;99,203
2020;6;24;12;5,86;123,86;72,12;28,38;99,17;5,799;5,77;123,979;125,67;72,303;71,734;28,378;28,289;99,163;99,124
2020;6;24;13;5,75;125,66;71,81;28,38;99,1;5,762;5,743;125,442;126,005;72,041;72,926;28,352;28,175;99,103;99,071
2020;6;24;14;5,62;128,62;72,62;28,09;99,05;5,612;5,575;128,527;127,778;73,037;74,277;28,101;27,926;99,059;99,053
2020;6;24;15;5,35;131,74;75,31;27,55;99,06;5,397;5,506;131,675;130,625;75,248;75,789;27,618;27,451;99,051;99,063
2020;6;24;16;4,84;133,56;80,25;26,65;99,1;4,921;5,245;133,703;132,732;80,158;79,545;26,843;26,734;99,096;99,1
2020;6;24;17;4,23;132,91;86,19;25,33;99,16;4,285;4,713;132,941;132,755;85,93;84,48;25,598;25,86;99,164;99,165
2020;6;24;18;4,21;131,39;88,06;24,79;99,22;4,124;4,083;131,449;130,53;88,619;87,045;24,907;25,109;99,226;99,241
2020;6;24;19;4,13;128,78;89,31;24,5;99,28;4,085;4,252;128,936;128,734;89,417;88,94;24,545;24,722;99,288;99,309
2020;6;24;20;3,96;125,13;90,38;24,26;99,32;3,992;4,197;125,256;125,704;90,124;89,936;24,359;24,422;99,327;99,345
2020;6;24;21;3,79;121,0;91,19;24,02;99,34;3,84;4,011;121,222;121,702;90,878;90,297;24,157;24,153;99,341;99,351
2020;6;24;22;3,7;116,73;91,75;23,8;99,34;3,694;3,855;117,364;117,747;91,619;90,626;23,977;23,982;99,34;99,332
2020;6;24;23;3,67;113,18;92,06;23,56;99,32;3,618;3,735;113,329;113,952;91,985;90,935;23,729;23,815;99,313;99,289
2020;6;25;0;3,68;110,4;92,12;23,37;99,28;3,652;3,674;110,813;111,62;92,186;91,117;23,541;23,608;99,271;99,225
2020;6;25;1;3,7;108,36;92,12;23,17;99,21;3,661;3,826;108,157;108,758;92,197;91,847;23,403;23,412;99,226;99,201
2020;6;25;2;3,75;106,85;92,06;22,99;99,16;3,747;3,656;106,537;107,385;92,197;92,064;23,32;23,124;99,181;99,19
2020;6;25;3;3,8;106,35;91,94;22,83;99,13;3,798;3,789;106,123;105,684;92,158;92,159;23,083;22,861;99,148;99,176
2020;6;25;4;3,77;105,99;91,88;22,68;99,14;3,796;3,841;105,902;105,627;92,137;91,929;22,951;22,755;99,148;99,169
2020;6;25;5;3,7;105,56;91,81;22,54;99,19;3,742;3,932;104,967;105,435;91,881;91,079;22,805;22,891;99,185;99,187
2020;6;25;6;3,81;106,09;89,56;23,62;99,27;3,974;4,151;105,89;105,286;89,26;89,622;23,916;23,843;99,254;99,225
2020;6;25;7;4,49;108,37;85,19;24,84;99,33;4,49;4,168;107,961;107,169;85,002;85,029;25,029;24,924;99,322;99,275
2020;6;25;8;4,71;112,61;80,44;25,98;99,36;4,752;4,85;111,388;111,328;80,533;80,445;26,199;25,871;99,359;99,312
2020;6;25;9;4,47;117,73;76,94;26,92;99,33;4,685;4,969;117,756;117,259;76,903;77,28;26,992;26,778;99,342;99,311
2020;6;25;10;4,39;122,5;74,69;27,56;99,27;4,512;4,436;122,645;122,756;74,533;74,187;27,639;27,559;99,273;99,264
2020;6;25;11;4,5;126,09;73,62;27,92;99,19;4,421;4,536;126,368;126,746;73,249;72,37;27,99;28,01;99,189;99,182
2020;6;25;12;4,68;128,36;73,06;28,1;99,11;4,602;4,607;128,414;129,035;72,831;72,162;28,126;28,109;99,111;99,094
2020;6;25;13;4,93;129,01;72,88;28,08;99,05;4,876;4,788;129,018;130,067;73,04;73,221;28,139;27,976;99,045;99,027
2020;6;25;14;5,15;128,28;73,25;27,83;99,0;5,097;5,011;128,459;129,404;74,059;74,916;27,906;27,643;99,013;98,997
2020;6;25;15;5,26;127,82;75,38;27,33;98,98;5,269;5,154;127,766;127,608;75,986;76,715;27,389;27,064;99,0;99,007
2020;6;25;16;4,96;128,1;80,19;26,41;99,0;5,06;5,108;127,967;127,126;80,329;80,442;26,56;26,239;99,012;99,043
2020;6;25;17;4,39;127,34;86,88;24,89;99,05;4,477;4,774;126,988;127,485;85,972;85,032;25,258;25,284;99,057;99,09
2020;6;25;18;4,55;125,43;88,5;24,26;99,11;4,377;4,109;125,359;125,595;88,876;87,576;24,423;24,464;99,12;99,144
2020;6;25;19;4,55;122,87;89,31;23,92;99,2;4,379;4,363;122,555;122,779;89,894;89,751;23,989;24,069;99,187;99,2
2020;6;25;20;4,39;120,44;90,06;23,62;99,26;4,396;4,525;120,334;119,921;90,093;90,884;23,746;23,724;99,25;99,244
2020;6;25;21;4,22;118,51;90,44;23,36;99,29;4,198;4,254;118,538;117,824;90,532;91,102;23,485;23,427;99,284;99,269
2020;6;25;22;4,08;117,1;90,88;23,12;99,3;4,025;4,145;117,323;116,583;90,891;91,195;23,3;23,213;99,292;99,272
2020;6;25;23;3,99;116,11;91,19;22,9;99,3;3,923;4,055;116,37;115,993;91,162;91,226;23,059;23,009;99,286;99,242
2020;6;26;0;3,91;115,69;91,5;22,72;99,27;3,891;3,957;115,302;115,917;91,532;91,154;22,77;22,786;99,26;99,187
2020;6;26;1;3,85;115,73;91,88;22,53;99,22;3,83;4,0;115,374;115,172;91,829;91,691;22,585;22,601;99,215;99,176
2020;6;26;2;3,84;116,1;92,25;22,37;99,17;3,818;3,83;115,976;115,681;92,149;91,833;22,4;22,343;99,181;99,176
2020;6;26;3;3,82;116,88;92,5;22,22;99,15;3,816;3,879;116,646;115,651;92,555;92,017;22,228;22,114;99,159;99,181
2020;6;26;4;3,74;117,64;92,81;22,06;99,15;3,782;3,999;117,141;116,313;92,788;92,025;22,116;22,042;99,163;99,179
2020;6;26;5;3,66;118,59;93,0;21,92;99,19;3,718;3,934;118,657;117,142;92,887;91,49;21,952;22,227;99,191;99,201
2020;6;26;6;3,65;120,08;88,81;23,31;99,25;3,867;3,957;119,944;118,578;89,64;90,316;23,261;23,241;99,25;99,236
2020;6;26;7;4,57;122,44;82,31;24,95;99,33;4,43;4,006;122,356;120,928;83,46;85,573;24,762;24,453;99,313;99,275
