-BEGIN HEADER-
Dataset: NASA_Pandeglang_Hourly.csv
Variabel: WS10M, WD10M, RH2M, T2M, PS
Mode: Best Stacking (XGB + Best DL) per variabel
WS10M | Model: XGB-LSTM [WS10M] | MAE=0.211 RMSE=0.28 sMAPE=6.89% R2=0.981
WD10M | Model: XGB-LSTM [WD10M] | MAE=N/A RMSE=N/A CircularMAE=2.512° R2=N/A
RH2M | Model: XGB-LSTM [RH2M] | MAE=0.505 RMSE=0.664 MAE=0.51 R2=0.974
T2M | Model: XGB-BiLSTM [T2M] | MAE=0.1 RMSE=0.133 sMAPE=0.37% R2=0.969
PS | Model: XGB-BiLSTM [PS] | MAE=0.02 RMSE=0.026 MAE=0.02 R2=0.974

Forecast Summary:
Ringkasan prediksi cuaca untuk periode 01-01-2023 hingga 08-01-2023:

▸ Kecepatan angin (WS10M): rata-rata **0.75 m/s**, kategori **tenang (calm)**, tren menurun menuju akhir periode. Tertinggi **6.47 m/s**, terendah **0.33 m/s**. Puncak pukul **07:00**, terendah pukul **04:00**. Model: **XGB-LSTM [WS10M]** | sMAPE **6.89%** | RMSE **0.28** (akurasi **tinggi**).

▸ Arah angin (WD10M): rata-rata **232.30 derajat**, kategori **dari barat daya**, tren menurun menuju akhir periode. Tertinggi **283.96 derajat**, terendah **220.68 derajat**. Puncak pukul **14:00**, terendah pukul **06:00**. Model: **XGB-LSTM [WD10M]** | CircularMAE **2.512°** | Acc±15° **98.6%** (akurasi **tinggi**).

▸ Kelembaban udara (RH2M): rata-rata **67.83 %**, kategori **nyaman**, tren menurun menuju akhir periode. Tertinggi **83.37 %**, terendah **66.87 %**. Puncak pukul **07:00**, terendah pukul **15:00**. Model: **XGB-LSTM [RH2M]** | MAE **0.51%** | RMSE **0.664** (akurasi **tinggi**).

▸ Suhu udara (T2M): rata-rata **25.24 °C**, kategori **nyaman**, tren menurun menuju akhir periode. Tertinggi **27.57 °C**, terendah **24.60 °C**. Puncak pukul **09:00**, terendah pukul **02:00**. Model: **XGB-BiLSTM [T2M]** | sMAPE **0.37%** | RMSE **0.133** (akurasi **tinggi**).

▸ Tekanan atmosfer (PS): rata-rata **100.32 kPa**, kategori **normal**, tren relatif stabil sepanjang periode. Tertinggi **100.86 kPa**, terendah **100.28 kPa**. Puncak pukul **07:00**, terendah pukul **23:00**. Model: **XGB-BiLSTM [PS]** | MAE **0.02%** | RMSE **0.026** (akurasi **tinggi**).


Rata-rata error keseluruhan: **1.95%** — tingkat akurasi prediksi tergolong **tinggi** (CircularMAE untuk arah angin, MAE/sMAPE untuk variabel lain).

Klasifikasi lokasi: **Very Stable** — kondisi atmosfer sangat konsisten — ideal untuk prediksi energi jangka panjang pada PLTB. Hasil ini dapat digunakan sebagai referensi dalam perencanaan dan optimasi sistem PLTB.

-END HEADER-

YEAR;MO;DY;HR;WS10M;WD10M;RH2M;T2M;PS;XGB_Base_WS10M;XGB_LSTM_WS10M;XGB_Base_WD10M;XGB_LSTM_WD10M;XGB_Base_RH2M;XGB_LSTM_RH2M;XGB_Base_T2M;XGB_BiLSTM_T2M;XGB_Base_PS;XGB_BiLSTM_PS
2019;2;4;4;2,21;239,45;86,38;26,52;100,81;2,205;2,196;239,205;235,652;86,59;86,225;26,514;26,452;100,803;100,798
2019;2;4;5;2,31;246,47;86,38;26,54;100,87;2,271;2,131;245,579;243,456;86,151;85,55;26,523;26,587;100,864;100,851
2019;2;4;6;2,45;253,13;86,12;26,85;100,94;2,402;2,315;252,841;252,966;86,026;85,42;26,802;26,821;100,933;100,915
2019;2;4;7;2,9;258,02;84,56;27,21;101,0;2,67;2,541;258,128;258,172;84,575;84,914;27,214;27,118;100,998;100,979
2019;2;4;8;3,46;263,52;84,0;27,44;101,03;3,216;2,848;262,954;261,378;83,589;83,28;27,453;27,515;101,037;101,017
2019;2;4;9;4,1;268,36;83,81;27,65;101,01;3,908;3,639;267,649;267,423;83,002;81,837;27,67;27,832;101,025;101,016
2019;2;4;10;4,36;272,78;83,5;27,79;100,98;4,321;4,288;270,481;271,448;83,402;82,807;27,831;27,949;100,968;100,972
2019;2;4;11;4,17;277,43;83,12;27,85;100,93;4,464;4,69;276,972;275,325;83,349;82,831;27,896;27,941;100,916;100,898
2019;2;4;12;4,14;281,42;82,94;27,89;100,87;4,241;4,277;281,448;279,243;83,0;82,502;27,927;27,936;100,854;100,834
2019;2;4;13;4,44;283,52;82,88;27,9;100,81;4,18;3,789;283,831;282,016;83,07;82,553;27,852;27,918;100,801;100,793
2019;2;4;14;4,71;284,4;82,88;27,9;100,77;4,562;4,257;283,906;282,52;83,274;82,841;27,85;27,866;100,758;100,764
2019;2;4;15;4,76;284,15;82,81;27,86;100,75;4,778;4,818;283,894;282,638;83,119;83,115;27,825;27,775;100,744;100,752
2019;2;4;16;4,57;281,33;82,69;27,82;100,78;4,765;4,785;281,912;281,814;83,299;83,485;27,765;27,654;100,771;100,767
2019;2;4;17;4,14;276,51;83,31;27,72;100,82;4,375;4,489;277,348;277,843;83,733;83,3;27,624;27,544;100,823;100,808
2019;2;4;18;3,68;271,46;84,88;27,48;100,88;3,835;4,032;272,291;272,174;84,555;83,613;27,507;27,501;100,887;100,874
2019;2;4;19;3,59;267,75;85,0;27,47;100,92;3,455;3,431;269,248;267,177;85,143;84,959;27,429;27,482;100,937;100,936
2019;2;4;20;3,59;266,63;85,12;27,45;100,96;3,442;3,267;266,189;264,696;85,36;85,476;27,417;27,404;100,974;100,977
2019;2;4;21;3,58;266,88;85,25;27,44;100,99;3,571;3,606;266,189;265,696;85,37;85,083;27,419;27,368;100,986;100,987
2019;2;4;22;3,6;267,14;85,25;27,44;100,98;3,585;3,583;266,278;266,991;85,437;85,461;27,406;27,394;100,977;100,976
2019;2;4;23;3,69;268,54;85,56;27,39;100,94;3,604;3,513;267,852;267,215;85,574;85,349;27,397;27,371;100,942;100,952
2019;2;5;0;3,78;270,24;85,94;27,33;100,89;3,751;3,601;269,004;269,422;85,928;85,411;27,291;27,273;100,879;100,885
2019;2;5;1;3,84;271,4;85,94;27,29;100,83;3,854;3,778;269,943;271,172;86,169;85,889;27,247;27,286;100,828;100,823
2019;2;5;2;3,85;272,32;85,94;27,26;100,79;3,889;3,817;271,747;272,023;86,126;85,91;27,223;27,271;100,789;100,79
2019;2;5;3;3,86;273,02;85,94;27,26;100,78;3,874;3,896;273,525;273,006;85,964;85,644;27,211;27,205;100,778;100,781
2019;2;5;4;3,92;273,65;86,0;27,26;100,79;3,892;3,883;273,525;274,266;85,904;85,658;27,235;27,212;100,795;100,799
2019;2;5;5;3,99;275,16;86,0;27,27;100,84;3,941;3,984;274,763;275,097;85,888;85,524;27,291;27,337;100,835;100,845
2019;2;5;6;4,04;276,33;85,38;27,58;100,89;4,051;4,128;276,761;277,222;85,628;85,419;27,496;27,535;100,896;100,896
2019;2;5;7;4,3;275,73;83,44;27,91;100,96;4,216;4,158;275,945;277,987;83,792;84,607;27,871;27,775;100,951;100,947
2019;2;5;8;4,41;274,27;82,06;28,2;100,99;4,327;4,31;275,141;276,231;82,105;82,294;28,155;28,092;100,999;100,976
2019;2;5;9;4,53;272,97;81,38;28,39;100,98;4,52;4,655;272,929;274,419;80,912;80,424;28,368;28,432;100,992;100,983
2019;2;5;10;4,59;272,83;81,0;28,51;100,92;4,582;4,493;273,023;273,142;80,527;80,205;28,55;28,634;100,935;100,948
2019;2;5;11;4,67;273,94;80,69;28,61;100,86;4,654;4,537;273,952;273,531;80,667;80,283;28,616;28,686;100,857;100,871
2019;2;5;12;4,83;275,66;80,56;28,64;100,78;4,754;4,543;275,522;274,863;80,469;80,21;28,679;28,67;100,784;100,779
2019;2;5;13;4,89;278,17;80,44;28,62;100,72;4,875;4,672;277,656;276,312;80,579;80,305;28,66;28,656;100,714;100,712
2019;2;5;14;4,88;280,61;80,38;28,61;100,68;4,922;4,895;280,542;278,743;80,661;80,543;28,604;28,597;100,672;100,674
2019;2;5;15;4,74;283,05;80,38;28,55;100,67;4,831;4,77;282,561;280,692;80,729;80,714;28,501;28,455;100,663;100,666
2019;2;5;16;4,67;282,18;80,81;28,42;100,69;4,701;4,627;281,949;282,93;81,031;81,026;28,371;28,297;100,693;100,691
2019;2;5;17;4,62;279,14;82,38;28,19;100,73;4,617;4,465;279,055;280,228;82,247;81,502;28,165;28,168;100,741;100,737
2019;2;5;18;4,6;275,65;84,06;27,92;100,78;4,561;4,495;276,088;276,606;83,832;83,032;27,955;28,046;100,795;100,793
2019;2;5;19;4,75;271,41;84,38;27,86;100,83;4,599;4,519;272,041;273,337;84,497;84,833;27,851;27,883;100,843;100,845
2019;2;5;20;4,84;267,13;84,5;27,82;100,87;4,778;4,66;267,551;268,624;84,657;84,874;27,797;27,72;100,887;100,881
2019;2;5;21;4,91;262,14;84,69;27,79;100,89;4,897;4,953;262,872;264,534;84,82;84,662;27,762;27,677;100,898;100,899
2019;2;5;22;4,8;257,5;84,81;27,75;100,87;4,922;4,912;257,673;259,808;84,942;84,79;27,716;27,705;100,876;100,894
2019;2;5;23;4,54;255,06;85,0;27,65;100,82;4,693;4,851;254,955;256,01;85,068;84,909;27,652;27,66;100,819;100,856
2019;2;6;0;4,43;254,98;85,12;27,57;100,74;4,466;4,482;254,996;255,117;85,348;85,035;27,546;27,518;100,754;100,775
2019;2;6;1;4,42;257,14;85,38;27,48;100,68;4,347;4,28;257,196;255,868;85,515;85,112;27,47;27,452;100,687;100,702
2019;2;6;2;4,39;256,73;85,56;27,39;100,62;4,358;4,414;256,129;259,003;85,642;85,055;27,394;27,398;100,637;100,645
2019;2;6;3;4,2;252,68;85,75;27,3;100,59;4,309;4,473;252,314;257,003;85,751;85,497;27,323;27,288;100,607;100,629
2019;2;6;4;3,97;252,49;85,62;27,23;100,6;4,111;4,303;252,274;251,13;85,676;85,476;27,266;27,223;100,606;100,638
2019;2;6;5;3,69;262,57;85,25;27,19;100,69;3,826;4,007;261,855;254,767;85,503;85,327;27,226;27,256;100,669;100,666
2019;2;6;6;3,49;274,88;84,69;27,45;100,77;3,559;3,75;271,851;271,197;84,821;84,468;27,356;27,379;100,753;100,728
2019;2;6;7;3,54;280,42;83,0;27,73;100,85;3,502;3,455;279,254;282,938;83,159;83,439;27,728;27,593;100,838;100,824
2019;2;6;8;3,49;282,82;82,0;27,88;100,88;3,455;3,48;282,645;283,238;81,672;81,856;27,985;27,901;100,888;100,888
2019;2;6;9;3,48;286,72;81,56;27,99;100,86;3,512;3,658;286,641;283,802;80,978;80,242;28,079;28,191;100,882;100,888
2019;2;6;10;3,57;288,91;81,38;28,08;100,82;3,539;3,43;288,382;288,372;80,977;80,69;28,093;28,262;100,818;100,831
2019;2;6;11;3,65;288,36;81,12;28,19;100,76;3,633;3,526;287,915;288,62;81,069;80,761;28,148;28,203;100,755;100,74
2019;2;6;12;3,65;285,76;80,94;28,24;100,69;3,663;3,728;286,073;286,187;80,942;80,71;28,243;28,192;100,686;100,667
2019;2;6;13;3,66;283,21;80,75;28,26;100,63;3,709;3,685;282,901;282,468;81,026;80,702;28,243;28,248;100,626;100,621
2019;2;6;14;3,65;279,87;80,69;28,27;100,58;3,674;3,614;280,121;280,226;80,911;80,759;28,215;28,263;100,58;100,594
2019;2;6;15;3,55;275,56;80,75;28,23;100,56;3,598;3,653;276,353;276,582;80,89;81,006;28,189;28,177;100,562;100,589
2019;2;6;16;3,43;270,39;81,12;28,12;100,58;3,507;3,566;271,855;271,781;81,298;81,428;28,103;28,043;100,577;100,601
2019;2;6;17;3,27;265,89;82,19;27,93;100,63;3,336;3,394;266,817;265,991;82,404;81,947;27,93;27,913;100,637;100,634
2019;2;6;18;3,03;261,41;83,88;27,66;100,71;3,112;3,282;262,119;262,609;83,625;82,955;27,713;27,799;100,703;100,692
2019;2;6;19;2,95;257,32;84,12;27,61;100,78;2,954;3,074;257,339;258,812;84,051;84,125;27,607;27,673;100,775;100,76
2019;2;6;20;2,91;253,17;84,31;27,55;100,84;2,893;2,872;252,853;255,672;84,425;84,821;27,551;27,528;100,833;100,825
2019;2;6;21;2,93;248,23;84,56;27,48;100,87;2,931;2,977;247,897;251,959;84,585;84,291;27,493;27,473;100,868;100,86
2019;2;6;22;2,72;241,15;84,62;27,37;100,87;2,871;2,97;241,992;246,418;84,805;84,731;27,409;27,469;100,874;100,859
2019;2;6;23;2,41;229,08;84,69;27,23;100,82;2,585;2,848;230,329;238,08;84,862;84,793;27,276;27,371;100,824;100,825
2019;2;7;0;2,34;210,24;84,94;27,06;100,74;2,355;2,328;211,405;222,856;85,01;84,693;27,101;27,135;100,752;100,758
2019;2;7;1;2,6;190,57;85,25;26,92;100,64;2,42;2,171;194,091;201,898;85,346;84,825;26,969;27,016;100,672;100,69
2019;2;7;2;2,91;179,08;85,5;26,84;100,6;2,787;2,506;177,872;181,934;85,558;85,073;26,846;26,899;100,606;100,626
2019;2;7;3;3,01;173,0;85,56;26,8;100,6;3,029;3,077;173,163;174,112;85,634;85,388;26,797;26,753;100,593;100,588
2019;2;7;4;2,68;174,81;85,12;26,78;100,65;2,963;3,248;173,17;171,564;85,484;85,421;26,771;26,732;100,639;100,618
2019;2;7;5;1,82;185,17;83,5;26,8;100,74;2,312;2,923;185,209;178,948;84,444;84,79;26,817;26,866;100,712;100,702
2019;2;7;6;1,01;208,75;82,5;26,93;100,84;1,371;1,928;204,784;193,073;82,69;82,956;26,997;27,08;100,807;100,804
2019;2;7;7;0,9;237,84;80,5;27,15;100,93;0,918;0,836;231,005;222,138;80,504;80,575;27,24;27,304;100,904;100,899
2019;2;7;8;1,1;242,17;79,88;27,33;100,97;0,938;0,803;240,843;254,57;79,286;79,509;27,405;27,488;100,966;100,958
2019;2;7;9;1,45;245,22;79,69;27,46;100,97;1,371;1,268;245,586;243,343;78,865;77,946;27,547;27,61;100,966;100,966
2019;2;7;10;1,7;249,23;79,62;27,55;100,94;1,653;1,669;249,035;248,281;79,155;79,168;27,626;27,687;100,935;100,921
2019;2;7;11;1,82;251,72;79,5;27,63;100,89;1,959;2,024;251,806;252,028;79,161;79,185;27,64;27,71;100,875;100,852
2019;2;7;12;2,02;249,68;79,38;27,69;100,8;2,056;2,081;249,548;252,554;79,281;79,054;27,705;27,718;100,803;100,794
2019;2;7;13;2,24;244,6;79,25;27,75;100,72;2,202;2,066;245,628;247,259;79,494;79,356;27,701;27,728;100,728;100,75
2019;2;7;14;2,37;237,67;79,12;27,79;100,66;2,416;2,336;238,498;240,06;79,392;79,312;27,738;27,729;100,668;100,702
2019;2;7;15;2,48;228,83;79,25;27,77;100,62;2,504;2,509;229,216;232,111;79,589;79,63;27,739;27,704;100,635;100,672
2019;2;7;16;2,68;219,08;79,81;27,72;100,62;2,627;2,507;219,833;222,297;80,113;80,006;27,683;27,642;100,622;100,677
2019;2;7;17;2,77;211,05;81,0;27,6;100,67;2,791;2,66;211,904;212,915;81,179;80,769;27,552;27,549;100,662;100,701
2019;2;7;18;2,74;203,71;82,62;27,4;100,75;2,825;2,901;205,613;207,006;82,642;81,938;27,41;27,471;100,739;100,745
2019;2;7;19;2,79;197,57;82,69;27,4;100,84;2,771;2,815;197,319;200,279;82,992;83,169;27,361;27,409;100,818;100,814
2019;2;7;20;2,85;192,51;82,69;27,41;100,91;2,835;2,735;192,925;194,658;82,968;83,471;27,35;27,336;100,898;100,886
2019;2;7;21;2,93;187,96;82,75;27,4;100,95;2,923;2,915;188,048;190,256;82,964;82,858;27,362;27,334;100,941;100,935
2019;2;7;22;2,92;177,7;82,88;27,37;100,96;2,956;2,979;176,974;186,75;82,993;83,029;27,336;27,38;100,951;100,94
2019;2;7;23;2,91;165,22;83,25;27,27;100,91;2,922;2,97;166,694;173,704;83,324;83,065;27,27;27,346;100,917;100,905
2019;2;8;0;2,98;155,66;83,81;27,15;100,85;2,951;2,847;156,953;160,42;83,731;83,334;27,167;27,201;100,846;100,838
2019;2;8;1;3,13;148,06;84,38;27,03;100,78;3,04;2,947;149,818;151,53;84,17;83,892;27,042;27,139;100,785;100,771
2019;2;8;2;3,37;142,15;84,69;26,95;100,73;3,257;3,131;142,257;144,138;84,612;84,378;26,946;27,05;100,734;100,729
2019;2;8;3;3,72;137,98;84,94;26,9;100,7;3,584;3,419;138,397;139,212;84,948;84,779;26,903;26,913;100,705;100,722
2019;2;8;4;3,9;137,76;84,88;26,89;100,71;3,879;3,758;137,657;135,918;84,952;84,723;26,86;26,87;100,709;100,74
2019;2;8;5;3,91;140,27;84,5;26,9;100,73;3,995;4,075;140,143;138,246;84,676;84,479;26,879;26,972;100,738;100,78
2019;2;8;6;3,83;142,71;83,19;27,28;100,79;3,89;3,918;142,309;142,271;83,835;83,49;27,18;27,168;100,794;100,83
2019;2;8;7;3,8;145,13;80,75;27,65;100,87;3,818;3,763;144,907;144,332;81,182;82,497;27,652;27,43;100,86;100,868
2019;2;8;8;3,44;148,66;79,12;27,96;100,92;3,619;3,758;148,15;146,954;79,147;79,285;27,936;27,812;100,912;100,901
2019;2;8;9;3,14;154,84;77,88;28,22;100,94;3,291;3,589;153,561;151,44;77,813;77,496;28,187;28,21;100,929;100,923
2019;2;8;10;2,97;161,28;77,06;28,35;100,9;2,951;2,92;160,042;161,284;76,797;76,897;28,395;28,438;100,901;100,901
2019;2;8;11;2,97;163,47;76,69;28,41;100,85;2,885;2,852;164,308;168,22;76,413;76,149;28,482;28,533;100,841;100,839
2019;2;8;12;3,11;159,43;76,62;28,44;100,79;3,02;2,921;160,35;167,137;76,329;76,119;28,477;28,539;100,772;100,753
2019;2;8;13;3,33;155,9;76,69;28,46;100,74;3,257;3,095;157,63;158,469;76,678;76,446;28,457;28,482;100,721;100,688
2019;2;8;14;3,41;157,37;76,56;28,46;100,69;3,451;3,402;157,189;155,486;76,977;76,919;28,391;28,401;100,682;100,666
2019;2;8;15;3,42;162,85;76,69;28,41;100,67;3,522;3,563;162,467;160,77;77,201;77,404;28,34;28,306;100,668;100,674
2019;2;8;16;3,59;170,35;77,38;28,3;100,68;3,521;3,433;169,222;168,114;77,783;77,729;28,261;28,194;100,681;100,694
2019;2;8;17;3,71;175,05;78,81;28,1;100,74;3,703;3,482;173,023;176,001;79,374;78,733;28,094;28,073;100,735;100,732
2019;2;8;18;3,7;176,73;80,25;27,85;100,81;3,782;3,786;174,669;177,768;80,674;80,13;27,859;27,957;100,804;100,794
2019;2;8;19;3,9;176,9;80,44;27,8;100,89;3,84;3,751;174,357;177,036;80,846;81,312;27,784;27,826;100,88;100,874
2019;2;8;20;4,22;175,01;80,5;27,75;100,94;3,984;3,741;173,53;176,231;80,712;81,217;27,724;27,695;100,938;100,941
2019;2;8;21;4,58;172,16;80,56;27,7;100,96;4,406;4,266;172,076;173,338;80,806;80,891;27,698;27,66;100,962;100,976
2019;2;8;22;4,68;169,61;80,62;27,63;100,96;4,712;4,662;170,183;170,398;80,782;80,968;27,611;27,667;100,963;100,965
2019;2;8;23;4,43;168,19;80,69;27,54;100,91;4,673;4,813;167,767;168,944;80,849;81,051;27,547;27,588;100,917;100,915
2019;2;9;0;4,08;168,73;80,69;27,42;100,85;4,248;4,449;168,315;169,201;80,951;81,113;27,421;27,41;100,851;100,842
2019;2;9;1;3,86;169,62;80,75;27,3;100,79;3,865;3,977;169,307;170,107;80,95;81,1;27,333;27,349;100,787;100,777
2019;2;9;2;3,76;169,23;80,94;27,21;100,74;3,724;3,725;168,595;169,992;80,947;80,937;27,234;27,282;100,747;100,731
2019;2;9;3;3,74;167,1;81,19;27,12;100,72;3,675;3,764;167,381;168,58;81,07;81,028;27,131;27,139;100,719;100,722
2019;2;9;4;3,61;164,19;81,0;27,07;100,73;3,633;3,78;164,695;164,857;81,226;81,214;27,077;27,068;100,729;100,74
2019;2;9;5;3,39;160,36;80,75;27,03;100,77;3,505;3,746;160,753;161,135;81,124;80,809;27,069;27,119;100,776;100,783
2019;2;9;6;3,15;156,17;79,62;27,39;100,83;3,24;3,416;157,341;156,13;80,269;79,893;27,278;27,264;100,831;100,84
2019;2;9;7;3,09;153,69;77,06;27,8;100,91;3,078;3,089;154,391;151,458;77,865;78,735;27,726;27,504;100,893;100,897
2019;2;9;8;2,78;154,01;75,56;28,03;100,95;2,903;2,952;153,711;150,525;75,631;75,965;28,086;27,912;100,946;100,941
2019;2;9;9;2,47;158,7;74,38;28,27;100,95;2,652;2,875;158,869;153,677;74,39;73,856;28,298;28,338;100,951;100,962
2019;2;9;10;2,34;164,53;73,75;28,44;100,92;2,359;2,289;164,828;162,929;73,672;73,531;28,476;28,512;100,906;100,933
2019;2;9;11;2,29;169,8;73,38;28,52;100,86;2,255;2,172;169,218;169,866;73,247;72,941;28,624;28,53;100,851;100,859
2019;2;9;12;2,28;175,68;73,25;28,54;100,78;2,256;2,336;173,939;174,662;73,144;72,936;28,629;28,568;100,778;100,784
2019;2;9;13;2,36;180,19;73,31;28,48;100,71;2,324;2,336;183,547;180,514;73,228;73,156;28,544;28,578;100,706;100,719
2019;2;9;14;2,48;182,53;73,62;28,4;100,67;2,443;2,414;185,296;183,288;73,652;73,55;28,447;28,491;100,662;100,669
2019;2;9;15;2,64;181,86;74,25;28,3;100,65;2,613;2,594;184,546;183,778;74,445;74,405;28,295;28,294;100,649;100,651
2019;2;9;16;2,79;181,44;75,25;28,18;100,67;2,826;2,734;184,371;181,155;75,915;75,716;28,18;28,062;100,672;100,676
2019;2;9;17;2,88;180,62;76,31;28,03;100,72;2,895;2,912;184,314;180,485;77,003;77,12;27,969;27,9;100,721;100,722
2019;2;9;18;2,97;178,34;78,0;27,83;100,8;2,993;3,004;177,047;179,246;78,396;78,203;27,801;27,833;100,792;100,785
2019;2;9;19;3,09;175,95;78,25;27,82;100,88;3,087;3,013;176,571;175,972;78,718;78,865;27,788;27,796;100,866;100,855
2019;2;9;20;3,12;173,23;78,19;27,81;100,95;3,15;3,143;172,063;173,595;78,675;79,369;27,763;27,729;100,935;100,923
2019;2;9;21;3,1;171,58;78,12;27,79;100,99;3,169;3,25;171,245;171,118;78,522;78,777;27,782;27,709;100,975;100,967
2019;2;9;22;3,1;168,97;78,44;27,73;101,0;3,104;3,143;168,525;170,709;78,569;78,592;27,727;27,724;100,991;100,976
2019;2;9;23;3,12;165,93;78,94;27,65;100,94;3,097;3,076;166,338;168,42;78,814;78,747;27,658;27,666;100,952;100,949
2019;2;10;0;3,11;164,11;79,38;27,55;100,86;3,1;3,079;163,447;165,839;79,279;79,287;27,517;27,502;100,874;100,882
2019;2;10;1;3,16;162,42;79,81;27,47;100,79;3,142;3,125;162,426;163,889;79,762;79,824;27,462;27,454;100,797;100,8
2019;2;10;2;3,35;159,83;80,31;27,4;100,73;3,19;3,124;159,69;160,943;80,136;80,151;27,396;27,41;100,744;100,734
2019;2;10;3;3,78;153,75;81,0;27,36;100,72;3,565;3,359;154,617;157,224;80,64;80,543;27,346;27,308;100,713;100,717
2019;2;10;4;4,13;147,9;81,62;27,33;100,77;3,957;3,807;148,931;148,202;81,34;81,004;27,328;27,277;100,748;100,733
2019;2;10;5;4,13;145,56;82,31;27,25;100,85;4,227;4,379;145,439;142,676;81,982;81,328;27,31;27,37;100,831;100,792
2019;2;10;6;3,8;147,09;82,12;27,48;100,92;4,083;4,359;146,7;142,93;82,159;81,607;27,474;27,528;100,908;100,89
2019;2;10;7;3,31;153,01;80,19;27,77;100,99;3,557;3,809;151,648;147,035;81,018;81,374;27,752;27,694;100,979;100,979
2019;2;10;8;2,44;164,23;78,81;27,92;101,04;2,883;3,186;162,067;156,305;78,893;79,309;28,015;27,936;101,031;101,015
2019;2;10;9;1,87;184,55;77,75;28,05;101,05;2,113;2,37;183,858;172,42;77,721;77,12;28,129;28,204;101,033;101,013
2019;2;10;10;1,97;198,29;77,19;28,2;101,03;1,765;1,433;197,538;194,97;76,852;76,739;28,211;28,305;101,004;100,99
2019;2;10;11;2,31;203,96;76,94;28,33;100,98;2,048;1,628;203,316;204,838;76,526;76,429;28,318;28,284;100,957;100,942
2019;2;10;12;2,68;209,33;76,94;28,38;100,93;2,54;2,492;207,544;205,53;76,692;76,475;28,392;28,321;100,907;100,885
2019;2;10;13;3,01;211,63;77,0;28,37;100,88;2,988;2,905;210,352;210,978;77,029;76,877;28,413;28,401;100,855;100,838
2019;2;10;14;3,29;209,61;77,44;28,26;100,86;3,244;3,218;210,468;211,145;77,277;77,314;28,323;28,389;100,825;100,82
2019;2;10;15;3,53;203,61;78,12;28,13;100,85;3,51;3,464;205,031;206,557;78,157;78,043;28,155;28,232;100,829;100,829
2019;2;10;16;3,69;199,43;78,94;28,0;100,87;3,688;3,621;198,46;198,659;79,115;79,333;28,001;27,975;100,864;100,865
2019;2;10;17;3,71;196,38;80,31;27,83;100,9;3,795;3,763;196,558;195,523;80,629;80,281;27,808;27,754;100,907;100,912
2019;2;10;18;3,7;191,95;81,38;27,67;100,94;3,738;3,771;192,529;193,121;81,837;81,147;27,644;27,667;100,953;100,961
2019;2;10;19;3,72;188,93;81,44;27,65;101,0;3,698;3,66;188,768;188,308;81,846;82,202;27,614;27,642;100,997;101,004
2019;2;10;20;3,64;188,77;81,38;27,63;101,05;3,656;3,694;188,768;186,489;81,651;81,833;27,592;27,608;101,04;101,035
2019;2;10;21;3,53;192,9;81,25;27,61;101,08;3,573;3,713;192,056;188,077;81,487;81,568;27,611;27,591;101,07;101,064
2019;2;10;22;3,44;197,04;81,19;27,53;101,07;3,428;3,51;196,101;194,363;81,401;81,539;27,541;27,572;101,07;101,072
2019;2;10;23;3,27;201,12;81,31;27,39;101,02;3,33;3,414;200,775;199,046;81,311;81,487;27,452;27,489;101,031;101,039
2019;2;11;0;2,78;204,76;81,0;27,25;100,97;3,043;3,283;203,966;203,685;81,456;81,507;27,277;27,301;100,965;100,96
2019;2;11;1;1,98;184,76;80,06;27,1;100,96;2,356;2,879;186,956;206,152;80,923;81,432;27,17;27,197;100,926;100,89
2019;2;11;2;1,86;151,06;80,19;26,95;100,95;1,866;1,945;154,957;173,406;80,163;80,439;27,011;27,088;100,922;100,871
2019;2;11;3;1,78;142,48;80,38;26,86;100,93;1,701;1,434;144,936;134,786;80,0;79,678;26,913;26,919;100,929;100,914
2019;2;11;4;1,62;150,46;80,12;26,81;100,92;1,638;1,982;149,415;137,62;80,23;80,455;26,821;26,816;100,937;100,962
2019;2;11;5;1,67;155,96;80,25;26,83;100,94;1,656;1,758;153,508;157,016;80,162;79,934;26,822;26,866;100,939;100,978
2019;2;11;6;1,89;152,48;80,75;27,07;100,99;1,781;1,564;153,361;159,767;80,232;79,281;27,057;27,051;100,979;100,987
2019;2;11;7;2,28;150,18;79,38;27,44;101,04;2,152;1,966;151,567;148,215;79,45;79,643;27,443;27,322;101,038;101,015
2019;2;11;8;2,37;151,66;78,56;27,7;101,07;2,422;2,33;151,086;147,652;78,444;78,937;27,718;27,645;101,081;101,054
2019;2;11;9;2,25;159,05;77,81;27,95;101,05;2,442;2,629;157,749;152,874;77,469;76,94;27,955;27,957;101,06;101,066
2019;2;11;10;2,23;167,23;77,38;28,14;101,01;2,32;2,324;167,505;166,331;77,121;77,117;28,168;28,159;101,013;101,031
2019;2;11;11;2,28;170,93;77,19;28,23;100,95;2,278;2,149;170,848;175,2;76,897;76,761;28,274;28,26;100,944;100,952
2019;2;11;12;2,31;173,02;77,12;28,26;100,89;2,306;2,371;171,916;175,127;76,797;76,773;28,314;28,337;100,875;100,87
2019;2;11;13;2,41;174,79;77,12;28,26;100,83;2,411;2,454;174,182;175,954;77,106;77,191;28,257;28,34;100,819;100,811
2019;2;11;14;2,57;175,47;77,06;28,26;100,79;2,527;2,473;174,527;177,376;77,283;77,348;28,219;28,252;100,782;100,778
2019;2;11;15;2,78;175,01;77,38;28,21;100,78;2,733;2,68;173,983;176,828;77,682;77,826;28,154;28,114;100,769;100,769
